Website,Overall Sentiment,Article Title,URL,Publication Date,Content Snippet
BBC,0.1139852273145831,"Duchess of Sussex's Netflix show With Love, Meghan delayed over LA fires",https://www.bbc.co.uk/news/articles/c8r5d8eke3lo,,"This video can not be played Prince Harry and Meghan hug residents in Pasadena The Duchess of Sussex's new Netflix show has been postponed until March due to the Los Angeles wildfires, the streaming giant has announced. The lifestyle series, which was filmed in southern California, had been due to premiere on Wednesday. Netflix said it had offered its ""full support"" to Meghan's request to delay the release. Wildfires have raged through the California city since Tuesday, killing at least 24 people and forcing hundreds of thousands to evacuate their homes. In a statement, Netflix described the upcoming programme as a ""heartfelt tribute to the beauty of southern California"", adding that it was moving the premier of With Love, Meghan over the ""ongoing devastation"" caused by the fires. ""I'm thankful to my partners at Netflix for supporting me in delaying the launch, as we focus on the needs of those impacted by the wildfires in my home state of California,"" the duchess said. The programme filmed in the southern California town of Montecito - where Meghan and her husband Prince Harry live - will now air on 4 March, Netflix said. The wildfires have not yet spread to the coastal enclave, which is located around 160km (99 miles) north-west of Los Angeles. However its fire risk rating is considered high by the Montecito Fire Department. With Love, Meghanincludes eight 30-minute episodes featuring appearances from celebrities such as actress Mindy Kaling and former Suits star Abigail Spencer. In the trailer released earlier this month, Meghan garnishes a cake with raspberries and harvests honey in California, where she lives with her husband Prince Harry and two children. On Friday, Prince Harry and Meghan were seen hugging residents in the devastated area of Pasadena in the wake of the worst wildfires LA has ever seen...."
BBC,0.1139852273145831,"WWE Raw: The Rock, John Cena help kick off Netflix era",https://www.bbc.co.uk/news/articles/c8xjzxwxxq0o,,"John Cena kicked off his 2025 farewell tour WWE's flagship Raw show has aired on Netflix for the first time with the return of multiple big names. The much-anticipated programme saw superstars including The Rock, John Cena and The Undertaker make appearances during the three-hour event in Los Angeles. Pro-wrestling's most popular weekly show had previously been shown on broadcast TV around the world for 31 years. But last year bosses of TKO - the company formed when WWE merged with UFC - announced that Raw would be exclusive to streaming. It's claimed that it brings in 17.5m viewers each week in the US, and that WWE boasts one billion followers across various social media platforms. Reviews of the first show suggested it""was far from perfect"",externalbut that there were ""lots of special moments to cover"". Another noted the""amazing production values and improved visuals"",externalbut criticised ""the sameness of the promos"" delivered by stars such as Triple H, The Rock and John Cena. There was praise for the in-ring action, but widespread agreement that bringing out WWE to use Hall of Famer Hulk Hogan was""a mis-step"",externalafter loud boos from the California crowd during his appearance. The show also marked the start of John Cena's ""farewell tour"", with the star announcing 2025 will behis last year as a competitor. Cena is regarded as one of the greatest professional wrestlers of all time and has achieved world champion status a joint record 16 times since joining WWE in 2001. He told cheering fans he ""could not think of a better place to start"" his goodbye, while stating his intention to ""win the Royal Rumble"" event in February. Fans were also treated to the return of Dwayne 'The Rock' Johnson, who is a director of TKO. The Rock has previously played the villainous role of ""The Final Boss"", but on this occasion he spoke about the ""history"" of the night and, to the surprise of many, praised and embraced former rival Cody Rhodes. He then later appeared at the conclusion of the Tribal Combat Match between Roman Reigns and Solo Sikoa, embracing Reigns following his victory. The night also saw the brief return of The Undertaker at the end of the Women's World Championship match between Liv Morgan and Rhea Ripley. It was the culmination of a long-term storyline which saw Ripley win the championship. The action ended with CM Punk and Seth Rollins following up a much-praised back-and-forth promo on the final televised episode of Raw. It was a match widely recognised as the highlight of the night's in-ring action, with the sometimes divisive Punk coming out on top. The Undertaker appeared on his motorbike in support of Rhea Ripley Netflix agreed to pay more than $5bn (£4bn) for rights to show Raw and other WWE programming, including archive content. Viewers outside the US will be able to watch all weekly shows such as SmackDown, NXT and live events on the service. The company said that would include pay-per-view specials including WrestleMania, SummerSlam and Royal Rumble. It said the deal would affect fans in the USA, Canada, UK and Latin America first, before being expanded to other countries later. ""So many people use Netflix and they'll put it on and see WWE prominently,"" says Brandon Thurston, editor of wrestling site Wrestlenomics. ""So that [could] have a great positive effect for their business."" With streaming on the rise and television numbers shrinking, Brandon feels WWE has the opportunity to enter more households around the world and attract newer, younger audiences. ""We're going away from traditional TV [to] the most popular streaming platform. So it should increase that 18-49 audience even more."" Rapper Travis Scott popped up and surprised fans Raw had a three-hour runtime for 12 years, before cutting down to two at the end of 2024. WWE's chief content officer Paul 'Triple H' Levesque says the streaming platform gives them ""flexibility"" when it comes to timings. And Brandon feels it can have an impact on the style of content too, being able to have more or less from week to week. ""They have the freedom to not be bound to a time slot"", unlike normal TV timings, he says. While Brandon thinks there are overwhelming positives to the deal, he notes the reliance on the streamer could potentially be a negative. ""That's definitely a possibility that Netflix could start to lose subscribers for one reason or another. ""[But] I think it's important emphasise just how far ahead it is of everybody else in the streaming market."" Listen to Newsbeatliveat 12:45 and 17:45 weekdays - or listen backhere. WWE Raw heading to Netflix in huge deal WWE Raw cut to 2 hours before Netflix move Fans hail 'best WrestleMania' as WWE icons return..."
BBC,0.1139852273145831,Meghan Markle announces new Netflix show,https://www.bbc.co.uk/news/articles/c0q0vvywl2eo,,"The duchess will host her eight-part series called With Love, Meghan The Duchess of Sussex has announced a new show on Netflix - which the streaming service describes as a lifestyle show that blends ""practical how-to's and candid conversation"". With Love, Meghan premieres on 15 January and includes eight 30-minute episodes featuring appearances from celebrities such as actress Mindy Kaling and former Suits star Abigail Spencer. In the trailer released on Thursday, Meghan garnishes a cake with raspberries and harvests honey in California, where she lives with her husband Prince Harry and two children. She posted the trailer on her new Instagram account, writing: ""I have been so excited to share this with you! I hope you love the show as much as I loved making it."" The news comes a day after the duchess returned to Instagram under the account @meghan. Her first post showed her dressed in white, running on an overcast beach, to write 2025 in the sand, before dashing past the camera laughing. Her second post shared the trailer for her upcoming show. In it, she is seen making food in a home kitchen, shopping for flowers, and laughing and eating with friends. ""I'm going to share some little tips and tricks... and how you incorporate these practices every day,"" Meghan says in the trailer's voiceover. ""We're not in the pursuit of perfection... we're in the pursuit of joy,"" she continues. In one scene with others, Kaling says ""this is probably one of the most glamorous moments of my life,"" making Meghan burst into laughter. Chefs Roy Choi and Alice Waters are also among the guests in the series. ""Everyone's invited to create wonder in every moment,"" the text of the trailer says. Meghan's husband Prince Harry even makes a brief appearance, with the two embracing as they hold drinks on a sunny outdoor patio. One of the couple's dogs, Guy, also has a starring role. Famous guests star in the series including Mindy Kaling who has appeared on the duchess's podcast Meghan, formerly an actress, married Prince Harry in 2018. The couple stepped down as senior royals in 2020 and moved to California. Since then, the pair have started a production company and charitable foundation, and pursued various ventures, including another Netflix show, called Harry & Meghan, about their relationship. In April, the couple's media company Archewell said two new series were in production, one celebrating ""the joys of cooking & gardening, entertaining, and friendship"" (now known to be With Love, Meghan), and another exploring the world of professional polo which aired in December. Meghan also previously hosted a Spotify podcast Archetypes about stereotypes against women, and launched a lifestyle brand called American Riviera Orchard in 2024. 10 Moments Harry & Meghan Made Headlines Their engagement, royal babies and stepping back as senior royals - Prince Harry & Meghan Markle are no strangers to the press. Why did Harry and Meghan leave the Royal Family? Meghan launches surprise new lifestyle brand..."
BBC,0.1139852273145831,Sega considering Netflix-like game subscription service,https://www.bbc.co.uk/news/articles/ckgnj7e8028o,,"Sonic x Shadow Generations sold more than 1 million copies in a single day when it launched in October Sega is considering launching its own Netflix-like subscription service for video games, a move which would accelerate gaming's transition towards streaming. There are already a number of similar services on the market - such as Xbox Game Pass and PlayStation Plus - which see gamers pay a monthly fee for access to a range of titles rather than owning them outright. Sega's president Shuji Utsumi told the BBC such subscription products were ""very interesting"", and his firm was ""evaluating some opportunities"". ""We're thinking something - and discussing something - we cannot disclose right now,"" he said. Some in the industry have expressed concern about the move however telling the BBC it could see gamers ""shelling out more money"" on multiple subscription services. It is not just Sony and Microsoft who offer game subscriptions - there are now countless players in the space, with rivals such as Nintendo, EA and Ubisoft all offering their own membership plans. Shuji Utsumi (right) attends the Sonic 3 movie premiere in Hollywood with Sega CEO Haruki Satomi (left) and Sonic series producer Takashi Iizuka (centre) Currently, various Sega games are available across multiple streaming services. The amount these services individually charge vary depending on the features and games made available. For example, Xbox Game Pass prices range from £6.99 to £14.99 a month, while PlayStation Plus ranges from £6.99 to £13.49 a month. So it would make financial sense for Sega for people who are playing its titles to pay it subscription fees rather its rivals. It could also be attractive for people who mostly want to play Sega games - but for everyone else it could result in higher costs. Rachel Howie streams herself playing games on Twitch, where she is known as DontRachQuit to her fans, and said she was ""excited and worried"" about another subscription service ""We have so many subscriptions already that we find it very difficult to justify signing up for a new one,"" she told the BBC. ""I think that SEGA will definitely have a core dedicated audience that will benefit from this, but will the average gamer choose this over something like Game Pass?"" And Sophie Smart, Production Director at UK developer No More Robots, agreed. ""As someone whose first console was the Sega Mega Drive, what I'd love more than anything is to see Sega thriving and this feels like a step in a modern direction,"" she said. But she wondered if Sega did create a rival subscription service if this would lead to their games being removed from other services. ""If so, it could mean that consumers are shelling out more money across owning multiple subscription services,"" she said. Shuji Utsumi spoke to the BBC ahead of the premiere of the film Sonic 3 on Saturday, after a year in which he oversaw the launch of Metaphor: ReFantazio, Like a Dragon: Infinite Wealth, and the latest Sonic the Hedgehog game. Our conversation started in an unexpected way. The very first thing Mr Utsumi said to me seemed to suggest that the firm, which dominated gaming in the 1990s with a rivalry between Sonic the Hedgehog and Nintendo's Super Mario, may have lost its way. ""I want to make Sega really shiny again,"" he said. He said Sega had been putting too much focus on domestic success in Japan, and needed to re-establish itself on a global stage, which would mean expanding past its base. ""Sega has been somehow losing confidence,"" he said. ""But why? Sega has a great RPG group, Sega has amazing IPs, Sega is a really well-known brand. ""So I was like, hey, now is not the time to be defensive - but more offensive."" He said the company was too concerned about controlling costs when he took over, and he wants to ""bring a rock and roll mentality"" to gaming. When I told him that sounded familiar - Sega's marketing in the 90s often tried to position Sonic the Hedgehog as the cool alternative to Mario - he agreed. Sonic and Mario had a storied rivalry in the 1990s, which significantly boosted sales of Sega's Mega Drive and Nintendo's SNES He said the firm now simply must ""make a great game"" in the series. ""The next one is going to be a quite challenging, quite exciting game that we are working on,"" he said. But he would not divulge whether Sega was considering a follow up to the much-loved Sonic Adventure series. ""Sonic Adventure was kind of a game-changer for Sonic,"" he said. ""When we release it, it should be good, it should be impressive - we need to meet or even exceed people's expectations, so it takes some time."" Part of the series which fans have been clamouring to see return is the Chao Garden - a much-loved virtual pet synonymous with Sonic Adventure. Mr Utsumi said ""we've been talking about it"" - but would not go into further detail, only that he could not ""say too much about it"". Mr Utsumi unsurprisingly talked up the firm's successes this year, which have included winning multiple gaming awards with new IP Metaphor: ReFantazio, made by the team behind the Persona series. But it hasn't all been positive for the firm, with job cuts in March, and Football Manager 2025 being delayed to next year. ""It was a hard decision,"" he said of the cutswhich saw 240 people lose their jobs,external. ""But when you reset the initiative, you have to make that hard decision."" And he said Football Manager had been delayed over ""a quality issue"". ""I mean, financially, maybe providing the game at an early stage can be the better choice. ""But we decided to keep having the quality level - to keep that discipline."" And he also spoke of how Sega's year has gone outside of gaming, with several film and television adaptations being capped off with the third Sonic the Hedgehog movie releasing on Saturday. ""I just saw the movie - it's so much fun. It'd be nice if that kind of excitement goes on."" Jim Carrey (right) returns in Sonic 3 as the villainous Dr Robotnik Girl designs classification card for new Sonic film Mario and Sonic revive huge 90s rivalry in new games..."
BBC,0.1139852273145831,Taron Egerton: Netflix Carry-On star's perfect Welsh Christmas,https://www.bbc.co.uk/news/articles/c938k7ex072o,,"Taron Egerton says his mum's Christmas trifle beats Jamie Oliver's every time - but ""don't tell Jamie!"" If you have ever wondered about a Hollywood star's guide to the perfect Welsh Christmas, look no further. Taron Egerton, 35, is best known for playing Elton John in the biopic Rocketman and his major role in Kingsman spy films, and he is in the new Netflix action thriller Carry-On. But before finding stardom he grew up on Anglesey and then moved to Aberystwyth in Ceredigion when he was 12. His ideal Christmas includes drinks at 10am, Welsh singing and cranberry sauce... with mayonnaise. Yes, mayonnaise. Taron Egerton stars in Christmas action Netflix film Rocketman star credits Wales for love of singing Is there a Welsh Christmas? However, his festive fun does not include the tradition of theMari Lwyd,external. Meaning ""grey mare"", it is a figure of a horse carried from door to door by wassailing groups - who go from home to home singing Christmas carols - during the festive season in south Wales. He seemed unaware of the tradition as he held up a horse skull figure and told  Netflix during a promotional interview for Carry-On: ""I would advise the next time you do a segment on Wales, don't do research from the occult."" But while his Christmas may be Mari Lwyd-less, he said the period would not be complete without singing. And drinks too, which are poured at 10am on Christmas Day for the Egerton family. ""We really like to fuel those family arguments as much as we can before they happen,"" he said. Allow Instagram content? This article contains content provided by Instagram.  We ask for your permission before anything is loaded, as they may be using cookies and other technologies.  You may want to readMeta’s Instagram cookie policy,externalandprivacy policy,externalbefore accepting. To view this content choose‘accept and continue’. When it comes to Christmas dinner, Egerton said ""the peach"" of the meal is pigs in blankets, and he wraps his turkey ""head to toe"" in lardo, or pork back fat. Or, as he puts it ""very, very, very, very high fat content bacon"". ""Cranberry sauce for me really needs mayonnaise to be served with it,"" he said. ""I don't care what you have to say. Mayonnaise belongs at every meal, especially Christmas dinner. It's great - it makes everything better."" Egerton's mum whips up a trifle every Christmas and he once made it with Jamie Oliver live on a festive cooking show. ""Don't tell Jamie! It was nowhere near as good as my mum's but because I was live on camera I had to go 'oh mmm Jamie, that's just like my mother used to make.' ""But it wasn't, it was dry,"" he smiled.  Egerton starred as Eggsy in two of the Kingsman films, and also portrayed the British ski-jumper Eddie Edwards in Eddie The Eagle. His latest role in Carry-On sees him playing an airport security guard whose work involves screening passengers at Los Angeles International Airport (LAX). He is forced to pursue a mysterious villain after being blackmailed into allowing a potentially dangerous package on board a Christmas Eve flight...."
BBC,0.1139852273145831,Met officer investigated over Sex Education actor's arrest ,https://www.bbc.co.uk/news/articles/crr9y1ln51qo,,"Reece Richards made a formal complaint to the police and the police watchdog about the arrest A Metropolitan Police officer is under criminal investigation for potential assault after Sex Education star Reece Richards claimed he was injured during a wrongful arrest in west London. The actor wrote in a post on Instagram that as he was returning home after starring in West End musical Hairspray on 4 September, he was sprayed with an incapacitating liquid, thrown to the ground and kicked by officers who had mistaken him for a suspect. The Independent Office for Police Conduct (IOPC) said it had advised one officer ""they were under criminal investigation"", as well as also being investigated for potential gross misconduct. Another officer is being investigated for potential misconduct, it added. This video can not be played A video, shared on social media by Mr Richards, appeared to show a number of police officers holding an individual to the floor Netflix star Richards said he had witnessed a car crash after which two men had fled on foot, and he had then pointed to police where they had run. However, he wrote that the four officers had instead restrained him by sitting on him, which worsened existing injuries to his back, ribs and stomach. ""In a flash, I was face-down on the pavement with multiple officers holding me down, forcing my head into the ground,"" he said. ""I couldn't see anything, but I could hear my mum nearby, screaming and crying, begging them to let me go. ""That feeling of helplessness will never leave me. The whole experience was embarrassing, deeply upsetting, and exhausting."" In response, the Met said the officers were pursuing a suspected stolen car with false plates before the incident involving Richards, who has accused the force of ""racial profiling"". The Met has previously admitted pepper spray had been used during the arrest and said its Directorate of Professional Standards had been informed. Sex Education actor's arrest to be investigated A spokesperson for police watchdog, the IOPC, said its investigation was ongoing. ""The investigation is looking into the use of force by Met Police officers during the arrest of a man, who was later de-arrested,"" they said. ""In November, we advised an officer that they were under criminal investigation for the potential offence of common assault. ""The same officer is also being investigated for potential gross misconduct and a second officer is being investigated for potential misconduct. ""This does not mean that disciplinary or criminal proceedings will necessarily follow. ""At the end of our investigation, we will decide whether any officers should face disciplinary proceedings and whether any referral should be made to the Crown Prosecution Service."" Listen to the best of BBC Radio London onSoundsand follow BBC London onFacebook,external,X,externalandInstagram,external. Send your story ideas tohello.bbclondon@bbc.co.uk,external Metropolitan Police Independent Office for Police Conduct..."
BBC,0.1139852273145831,Netflix bid to fit One Day plaque in Edinburgh rejected,https://www.bbc.co.uk/news/articles/cn8lql6g8n4o,,"The sign was attached to the proposed wall in The Vennel in Edinburgh on 15 July - it has now been removed A bid by Netflix to fit a plaque marking hit TV series One Day at a historic Edinburgh landmark has been thrown out by city planners. The streaming service wanted a red plaque with a quote from the show erected in The Vennel Steps, where its lead characters have a key scene. It had applied to City of Edinburgh Council, for planning permission as the sign would be secured to the wall of a listed building, built in 1910. A heritage watchdog condemned the proposal as a ""simple exercise in product marketing"" and the council has nowrefused permission,externalon heritage grounds. The sign was proposed for the bottom of the steps, opposite the 16th Century Flodden Wall - which once marked the perimeter of Edinburgh. David Givan, City of Edinburgh Council’s chief planning officer said the application received 38 objections. “The proposal fails to have special regard to the desirability of preserving the character of the building and would adversely impact on its special architectural and historic interest,"" he said. “The proposal represents an inappropriate and low quality addition to the listed building, failing to meet the statutory requirement of retaining its character. It would fail to preserve the character and appearance of the conservation area.” The series follows the lives of Emma and Dexter, played by Ambika Mod and Leo Woodall The quote on the proposed sign reads: ""It's one of the great cosmic mysteries. How someone can go from being a total stranger to the most important person in your life."" Last month Tery Levinthal, the director of the Cockburn Association, spoke out against the proposal. He said: ""If every production or every connection with a novel or film or TV series did the same, one wouldn't be able to see parts of the city due to the proliferation of plaques."" One Day, based on the book by David Nicholls, follows the lives of Emma Morley and Dexter Mayhew on St Swinthin's Day - 15 July - every year. They meet at their Edinburgh University graduation ball in 1988 and have a failed one-night stand. The series explores the couple's relationship as they grow up, move apart and together, and experience joy and heartbreak. One memorable scene in Edinburgh was filmed on The Vennel Steps, a historic staircase that runs from The Grassmarket along the boundary of George Heriot's School. At the top of the steps is a famous view of Edinburgh Castle. Netflix bid to fit One Day plaque in Edinburgh condemned..."
BBC,0.1139852273145831,The Sidemen: We've hit YouTube limit so are moving to Netflix,https://www.bbc.co.uk/news/articles/cx2nr2g44veo,,"The Sidemen have been among Britain's most popular YouTubers for the past decade The Sidemen are used to making content for YouTube, but say they've now ""hit the limit"" on what they can achieve on the video sharing platform so are moving ""to something even bigger"". The British YouTube superstars have announced that the second season of their reality show, Inside, will debut on Netflix next year. The streaming giant will also make a US version. The Sidemen - the seven-strong group that includes content creator, rapper and boxer KSI - have more than 146 million YouTube subscribers between them. Vik Barn - aka Vikkstar123 - told the BBC the move was ""ambitious"" but it was ""exciting to conquer a new challenge"". He said: ""Netflix is the gold standard and part of us working with them is to say that over the past decade we've managed to go from filming content in our bedrooms to working with the biggest streaming platform in the world."" The first season of Inside was available on YouTube The Sidemen started creating YouTube content in the early 2010s. They started by playing and reacting to video games, but in the past decade the group of friends have branched out to comedy sketches, travel challenges, podcasts and a dating show. They now employ a production team of more than 100 people who help create the videos and generate ideas, Vik said. One idea that has ""massively taken off"" is Inside, which launched in June on YouTube and racked up 14 millions of views for its opening episode. The contest's first season saw 10 influencers locked in a house for a week as they battled for a prize with up to £1m. Its success caught the attention of Netflix bosses, who have now commissioned a second UK season and a US version of the show. Both will be on Netflix instead of YouTube. ""YouTube opened so many doors for us so we can't diminish its power and it's still unrivalled in some ways,"" Vik explained. ""But working with Netflix is a cool opportunity for us to reach a new audience. ""We're at a ceiling with YouTube - we bring in 20 million UK viewers each month and now we're thinking about how to connect with different people."" Aside from Vik and KSI, the other Sidemen are Miniminter, Zerkaa, TBJZL, Behzinga and W2S. Vik said the group, who are aged between 27 and 32, had some reservations about bringing their work to a new platform because ""we've never done it before and we're all very particular about the way we work"". ""We also move at a really fast pace - sometimes we shoot on Wednesday and by Sunday we will have uploaded a two-hour video. So we wanted to make sure Netflix were happy with the fast turnarounds and us being very dynamic."" But the seven members vote on everything and were unanimous in the decision to move their reality show to Netflix, he said. The group will serve as executive producers and have ""full control to make the new season bigger and better than the last"". They aren't the only online stars to take their own big-money game show to a conventional streaming platform instead of putting it on YouTube. MrBeast, the world's most popular YouTuber, will launch Beast Games on Amazon Prime Video on 19 December, although that showhas been at the centre of controversy. The Sidemen have just sold out a charity football match at Wembley Stadium As one of the UK's biggest YouTube content creators, 29-year-old Vik is very aware of how many young men look up to him. But he said it's not his job to be a role model. ""In our videos we're just ourselves, we're not aiming to be certain characters, and first and foremost we're content creators who make fun videos."" He added that the Sidemen had a ""unified stance on not speaking about political and social issues"". ""Sometimes we feel pressure to, but we would rather leave this to the experts."" Part of the reason for this decision is the intense media scrutiny they face. KSI recently faced backlash after he shared a video of Donald Trump drinking a bottle of Prime, an energy drink he co-founded. Some saw that as promoting and supporting Trump ahead of the US election. However, Vik responded by saying the group ""try not to over analyse things"". ""Everything we do will always upset a small group of people but you just have to move forward,"" he said. Vik says it's exciting to see Netflix move into live entertainment after the Jake Paul and Mike Tyson boxing event The Sheffield-based creator also said the group had got better at ""ignoring the trolling and hate"". ""The internet has become a very turbulent place recently and occasionally things do get to us. ""We try and just think about how proud we are of everything we've built and that helps us cancel out the negativity."" Vik said ""people thought I was weird"" when he first started making content a decade ago. ""At school people would think I was strange for videoing myself playing games and that there was something wrong with me when I was recording myself on my phone in public. ""And my parents were not happy at all with how much time I was spending on YouTube, but they said as long as I got good grades at school then I could carry on."" The Sidemen have been working together for more than a decade, and in recent months there have been rumours that the group may disband soon. However, Vik quashed those rumours, saying: ""Right now everything is fantastic. ""We never really know where we're going in the future but there is absolutely no end in sight right now."" Sidemen take on Love Island with £1m reality show The Sidemen: Our YouTube content lets you escape KSI and the Sidemen among UK's richest gamers..."
BBC,0.1139852273145831,Carry-On: Taron Egerton stars in new Christmas action Netflix film,https://www.bbc.co.uk/news/articles/c3wq396vn8vo,,"Welsh actor Taron Egerton stars as a US airport security guard in new film Carry-On Welsh actorTaron Egertonhas a starring role in new Netflix action-thriller film Carry-On. Egerton, 35, plays Ethan Kopek, a young airport security guard whose work involves screening passengers at Los Angeles International Airport (LAX). He is forced to pursue a mysterious villain after being blackmailed into allowing a potentially dangerous package on board a Christmas Eve flight. “It was a wildly entertaining, engaging script and I felt it had something fresh to it,” said Egerton. Rocketman star credits Wales for love of singing Taron Egerton on Aberystwyth: 'It's my home' Video, 00:01:04Taron Egerton on Aberystwyth: 'It's my home' Welsh actor asked to join Oscars body “Here’s an everyday guy who becomes extraordinary through necessity over the course of a single day,"" he added. ""That premise felt almost like a slice of life itself."" Egerton grew up on Anglesey before moving to Aberystwyth when he was 12 years old. “I didn’t want to do something that felt like an archetypal action hero,” said Egerton. ""What we kept our eyes on was making sure that we made him feel as relatable and as normal as possible... whatever normal is in the extraordinary situation he’s in.” Carry-On's director says the film takes inspiration from Die Hard The film's villain, played by Jason Bateman, is known only as The Traveller and is often heard via an earpiece worn by Egerton's character Kopek. “There were times when I was lucky enough to have Jason Bateman come in and perform with me from another room and it was an incredible luxury,"" said Egerton. “But those early scenes in the movie where I didn’t really have anything or anyone to interact with except for a voice in my ear were a new kind of challenge! ""Lots of actors will say that the secret to good acting is reacting and getting the focus off yourself — which is really hard when you’re staring at a blank screen and talking to somebody who’s not there. But you play into your imagination.” Sofia Carson stars opposite Egerton as Nora Parisi Carry-On also stars Sofia Carson, who plays plays the role of Nora Parisi – director of operations at LAX and leading lady opposite Egerton. ""It was a tremendous experience to be able to work alongside someone of his [Egerton's] caliber and work together to bring our characters to life,"" said Carson. Egerton is best known for his roles as Eggsy in Kingsman: The Secret Service, and as Elton John in the critically acclaimed biopic, Rocketman. Director Jaume Collet-Serra said the film drew inspiration from the '80s classic Die Hard itself. “Everyone wants to make the next Die Hard and the reality is that no one ever will — it’s a perfect movie that can’t be replicated, and also a very specific product of its time,” said Collet-Serra. “But when I read the script for Carry-On, I felt like I had found a more grounded version of Die Hard — which was our North Star for the entire process — for a new generation.” Carry-On heads to Netflix on 13 December 2024. Willem Dafoe's Wild West house - in Wales Abba filmmaker angered by striking miners portrayal Mary Poppins actress buried in Welsh coastal town..."
BBC,0.1139852273145831,Mike Tyson vs Jake Paul: Netflix says 60m households watched fight,https://www.bbc.co.uk/news/articles/c8xpyg2lr28o,,"Netflix says 60 million households worldwide tuned in live to see Mike Tyson take on Jake Paul, in the streaming giant's first foray into live boxing. The event, which was free for subscribers, is being hailed by the tech giant as a ""record breaking night"". However, fans hoping to watch have expressed their anger and disappointment after some reported Netflix crashed repeatedly throughout the fight. But there was also criticism from those who were able to tune in, with many saying theyfound the boxing match lacklustre. In the bout, which took place at the AT&T Stadium in Texas, former world heavyweight champion Tyson, 58,was beaten by YouTuber-turned-fighter Paul, 27. The fight attracted a huge amount of media coverage. Tyson is one of the most famous boxers on the planet, while Paul drew in a younger audience. There was a star-studded ringside audience including Charlize Theron, Ralph Macchio, Joe Jonas and Hasan Minhaj. Paul says 120 million viewers watched it live globally on Netflix, while the tech firm later stated ""60 million households"" around the world tuned in. It said it will reveal further viewing figures early next week. But some viewers reported experiencing buffering issues on the site, and some said they simply couldn't get onto it. The fightwas ""unwatchable,"",externalwrote one X user. Another saidshe was ""furious"",external, while a third complainedhe ""did an all-nighter for nothing"",external. Netflix declined to comment on the technical glitches. Fans were left frustrated after buffering issues on Netflix prevented them watching the fight Brendan Ashford, who lives in Devon, told BBC News he stayed up late to watch the fight, which took place in the early hours of Saturday morning UK time. ""I was interested to see how Mike Tyson, at 58, would perform against a much younger guy,"" he said. ""I'm not in the habit of staying up late, but I thought it was worth it."" He tried signing in on Netflix at around 04:00 GMT, and says initially it loaded 25%, and then it got to 75%, but after that it got stuck. ""I knew I had a good connection, so then I looked on social media and saw others were also experiencing issues,"" he said. ""It was really disappointing. I kept trying for a good hour before I gave up."" Mr Ashford said it made him wonder how Netflix would fare with future live sports events, given the problems people encountered this time. ""It can't be good for their reputation,"" he said. The fight attracted huge media attention, but some fans weren't able to watch Jake Paul's moment of victory On social media, there was a similar reaction from fans, who vented their frustrations. Many also posted pictures and videos of the fight failing to load, while some said the service failed at the key moments during the event. ""Had all my friends over to watch the Tyson vs. Paul fight. Not loading,""wrote one X user,external. ""Shame on Netflix for not being able to handle the streaming of the Mike Tyson vs Jake Paul fight,""wrote another,external. ""The lagging is so bad the fights are unwatchable to long time subscribers like me and other people I know at home with friends, family, snacks, and drinks but no fights."" Another person,externalsimply asked, ""did Netflix not have enough time to prepare for the Tyson / Paul fight?"" This isn't the first time Netflix has had issues with live streaming. Last year, it apologisedafter a much-publicised livestream of its hit dating show, the Love is Blind reunion, was delayed due to a glitch. The technical reason for the delay was unclear but the streaming giant said it was ""incredibly sorry"". No reason has been given for these latest issues, but Chris Stokel-Walker, a tech reporter, said that the huge demand to watch the fight was ""Netflix's undoing"". ""Netflix has done live broadcasting before,"" he said. ""What's different, was that this fight was so hyped. ""There were so many viewers that were wanting to watch this, given the personalities involved - Jake Paul with his huge following, Mike Tyson returning to the ring for the first time in decades. ""Even people who aren't major boxing fans wanted to tune in because of all the coverage. ""As a result, there was additional demand well above and beyond your average live event, like a comedy special, or the live golf tournament they previously broadcast."" Mr Stokel-Walker said that with Netflix intending to move towards more live sports in future, including a new deal with WWE from next year, it ""needs to get this fixed"". ""They have to expect that if they're going to get into this world, they're going to have to get used to this volume of people coming,"" he said. ""The Tyson vs Paul fight was one of the most high profile examples of an event they’ve done live, so it's really not ideal. ""People will be watching this and wondering can they cope."" Additional reporting by Emma Pengelly...."
