Website,Overall Sentiment,Article Title,URL,Publication Date,Content Snippet
BBC,0.05855610077732243,Ex-Uber security chief sentenced over covering up hack,https://www.bbc.co.uk/news/technology-65497186,,"Uber's former chief security officer has avoided jail and been sentenced to three years' probation for covering up a cyber-attack from authorities. Joseph Sullivan was found guilty of paying hackers $100,000 (£79,000) after they gained access to 57 million records of Uber customers, including names and phone numbers. He must also pay a fine of $50,000, and serve 200 hours of community service. Prosecutors originally asked for a 15-month prison sentence. Sullivan was also found guilty of obstructing an investigation from the Federal Trade Commission. According to the Wall Street Journal,,externaljudge William Orrick said he was showing Sullivan leniency partly because this was the first case of its kind, but also because of his character. ""If there are more, people should expect to spend time in custody, regardless of anything, and I hope everybody here recognises that,"" he said. Sullivan began his role as Uber's chief security officer in 2015. In November 2016,the attackers who targeted Uber emailed Sullivanand told him they had stolen a large amount of data, which they would delete in return for a ransom, according to the US Department of Justice (DOJ). Staff working for Sullivan confirmed data, including records of 57 million Uber users and 600,000 driving licence numbers, had been stolen. According to the DOJ, Sullivan arranged for the hackers to be paid $100,000 in exchange for them signing non-disclosure agreements to not reveal the hack to anyone. The hackers were paid in December 2016, disguised as a ""bug bounty"" - a reward used to pay cyber-security researchers who disclose vulnerabilities so they can be fixed. The hackers subsequently faced conspiracy charges in 2019 and pleaded guilty. Ex-Uber security chief convicted for hiding hack Uber investigating computer system hack Uber concealed huge data breach..."
BBC,0.05855610077732243,US court rules Uber and Lyft workers are contractors,https://www.bbc.co.uk/news/business-64947695,,"A US court has ruled that ""gig"" economy giants including Uber and Lyft can continue treating their workers as independent contractors in the state of California. The California appeals court found that,externala labour measure, known as Proposition 22, was largely constitutional. Labour groups and some workers had opposed the measure, saying it robbed them of rights like sick leave. The firms say the proposition protects other benefits such as flexibility. The latest ruling overturns a decision made by a lower court in California in 2021, which found that Proposition 22 affected lawmakers' powers to set standards at the workplace. The state of California and a group representing Uber, Lyft and other firms appealed against the decision. On Monday, a three-judge panel at the appeals court ruled that workers could be treated as independent contractors. However it removed a clause, which put restrictions on collective bargaining by workers, from Proposition 22. Shares in Uber and Lyft were almost 5% higher in after-hours trading. ""Today's ruling is a victory for app-based workers and millions of Californians who voted for Prop 22,"" Tony West, chief legal officer at Uber said. ""We're pleased that the court respected the will of the people and that Prop 22 will remain in place, preserving independence for drivers,"" Mr West added. Lyft said that the proposition ""protects the independence drivers value and gives them new, historic benefits."" The Service Employees International Union, which challenged the constitutionality of Proposition 22 with several drivers, said it was considering appealing against the court's decision. Biden 'gig' workers plan spooks Uber investors What is the 'gig' economy? In November 2020, voters in California passed Proposition 22 that allowed freelance workers to be classified as independent contractors. It was a victory for Uber and Lyft which run a $205m (£168.7m) campaign to support the measure. However, the win came with some concessions andcompanies were required to offer workers some benefits, including healthcare and accident insurance. Some drivers had backed Proposition 22 but other drivers and labour groups opposed it, pointing out all the benefits of being classified as employees including sick days, leave and overtime pay. Tens of millions of people work in the global gig economy across services like food delivery and transport. Gig workers are paid for individual tasks, such as a food delivery or a car journey, rather than getting a regular wage. Most US federal and state labour laws, such as those requiring a minimum wage or overtime pay, do not apply to gig workers. Firms like Uber and Lyft have come under increased scrutiny as the industry grows in size. Biden 'gig' workers plan spooks Uber investors Uber loses $5.9bn as Asia investment values fall Uber and Lyft shares soar after driver status vote What is the 'gig' economy?..."
BBC,0.05855610077732243,"Uber, Ola, Rapido: Jobs at risk as Delhi bans motorbike taxis",https://www.bbc.co.uk/news/world-asia-india-64714489,,"Personal bikes cannot be used for commercial purposes in India India's capital Delhi has banned motorbike taxis from its roads, dealing a blow to companies such as Uber, Ola and Rapido. A government notice says that using private two-wheelers to carry passengers for hire violates Indian law. The notice adds that ""digital providers... facilitating such operations"" could be fined up to 100,000 rupees ($1,208; £1,005). The companies have not commented yet. Thousands of Indians use affordable motorbike taxis,externalevery day to zip through slow-moving traffic. They also provide employment to hundreds and thousands of people, many of whom use their private motorbikes to transport passengers. But according to the Motor Vehicles Act, private vehicles cannot be used for commercial operations in India. The Indian Express,externalnewspaper spoke to some drivers affected by the ban in Delhi, who said they would find it hard to make ends meet without the extra income. This isn't the first time motorbike taxis have got into trouble over their legal status. In January, the Maharashtra state government refused to grant licenses to Rapido's motorbike taxis, saying that there were no legal guidelines on their licensing, safety and fare structure. The Bombay high court also asked the company to shut operations as it didn't have a valid licence. Rapido then approached the Supreme Court, which directed it back to the high court. Some gig workers have also protested against these taxis. In December, a gig workers' union in Telangana statewrote to the government,external, asking them to act against private vehicles being operated as motorbike taxis. According to areport published last year,externalby Allied Market Research, India's motorbike taxi market was valued at $50.5mn, and was expected to reach around $1.5bn by 2030. ""However, legal issues associated with bike taxi and resistance from local public transport operators restrains the market growth,"" the report cautioned. The young Anglo-Indians retracing their European roots Why India can't keep its domestic helpers safe Indian rap royalty finds new home on reality TV How an Indian woman tracked down her daughter's 'dead' rapist Why Air India's record plane deal is a game-changer The bumpy road to India's electric car dreams Mumbai is India's most 'forgetful' city..."
BBC,0.05855610077732243,Cost of living: Deliveroo and Uber couriers face uphill struggle,https://www.bbc.co.uk/news/newsbeat-63914936,,"Atlanta Martin switched to an e-bike to save money on petrol and car insurance at work Lots of us have been cutting down on treats as the cost of living has continued to rise. It's meant luxuries like takeaways have become a rarity for many, and you might be more likely to catch the bus than take a taxi. And this is having a knock-on effect on the people who'd usually deliver that pizza or drop us off after a night out. Deliveroo rider Atlanta Martin says she's noticed people ordering less and has had to adapt to limit her costs. ""I delivered in a car for three years and now I've swapped to an e-bike,"" the 22-year-old says. ""Our pay hasn't gone up, sadly. ""So being on a bike, obviously I'm not spending on fuel, insurance, all of that."" Atlanta started riding in Worthing, near Brighton, during lockdown, sharing her trips on TikTok and YouTube, where she's grown her following to more than 50,000. ""Lockdown was great because it was so busy and the pay was slightly higher then, but it's dropped since,"" she says. The TUC estimates more than 4 million people in the UK work in the gig economy The Trades Union Congress (TUC) estimates that about 4.4 million people in the UK are platform gig economy workers - people who find jobs on apps like Deliveroo and Uber. One of the main advantages these companies advertise is that working for them is like being your own boss. You get to choose which jobs you do and when. It can provide flexibility and you're in control of how much you earn based on how many deliveries or pick-ups you do. At least, that's the theory. But there is a downside too - workers aren't paid expenses such as fuel, or for the time they spend waiting outside restaurants to pick up your meals. Often, that can mean what drivers and riders earn falls below the UK National Living Wage, which is currently set at £9.50 an hour. Atlanta lives with her partner which she said has cushioned the impact of rising prices. Although her hourly rate can sometimes be as little as £3, she says it often balances out during busier times. During the World Cup, for example, an increase in demand meant she could earn up to £35 an hour. ""You can make the money, I think you've just got to put in the hours,"" says Atlanta. ""And being on a bike now, obviously not having the extra expenses, has really made a difference."" Shaf Hussain says couriers have to take more risks to earn the same pay they got last year Shaf Hussain has been working for Deliveroo and Uber Eats since he was 21, delivering takeaways and shopping. ""Most people, they have fun in their 20s, being like: 'Let's go out partying, let's go enjoy life,"" says the 28-year-old Londoner. ""I was working as a courier most of my 20s, and now I haven't had a holiday in seven years."" Since the cost-of-living crisis hit, ""we're working a lot more for a lot less,"" he says. Like Atlanta, he's noticed fewer orders being made, meaning less work is available to him. Depending on how busy it is, Shaf says he can make anywhere between £6 to £15 an hour, ""but there's always a cost for that"". He lives with his parents to save money but hopes to one day soon have a place of his own. The truth about food courier pay Gig workers on Uber's decision to pay minimum wage Freelancers in 'constant fear' of bad reviews He says he puts pressure on himself to work a lot more - often meaning he has to weigh up his safety and wellbeing against his need for income. After several accidents over the years, Shaf has avoided working in poor weather. But, due to rising prices, he's now having to reconsider. ""Working in the snow, working in bad weather conditions is a risk,"" he says. ""And for us to take a day off, that means the next day we have to then go even harder than what we would normally. ""To take one day off we need to work two days essentially."" Unions want to see greater support for gig economy workers The TUC and other unions want to see greater protections for workers like Shaf and Atlanta who they say miss out on basic working rights. These include things like holiday pay, sick pay and pensions. One of those joining the calls is the IWGB, which describes itself as the union for people in insecure jobs. It found three quarters of platform gig economy workers were having to increase their working hours due to the cost-of-living crisis. Its research, based on a small survey of 266 gig workers, suggests that about half of respondents had seen a reduction in their monthly pay. Among those who responded, some said they were earning hundreds of pounds less each month. The TUC says it is difficult to obtain data about gig economy workers because they're described as self-employed, making understanding the problems facing the workforce a challenge. Deliveroo says there has beena small decline in the number of orders on the app,externaltowards the end of 2022. Shaf and Atlanta both say on their current pay they'd struggle to afford to live on their own, but neither plan to leave the industry any time soon. Last year, some couriersheld a demonstration calling for better pay and safetyand Deliveroo responded to say the vast majority were happy with the firm. A spokesperson told BBC Newsbeat it was proud to offer flexible work to 90,000 riders in the UK and that it had recently signed an agreement with the GMB Union to guarantee riders the national living wage. The BBC also contacted Uber, which said the ""vast majority"" if its couriers were satisfied with their experience on the app. ""However we regularly engage with couriers to look at how we can improve their experience,"" the company added. Follow Newsbeat onTwitter,externalandYouTube,external. Listen to Newsbeatliveat 12:45 and 17:45 weekdays - or listen backhere. The truth about food courier pay Freelancers in 'constant fear' of bad reviews Deliveroo riders go on strike Gig workers on Uber's decision to pay minimum wage What is the 'gig' economy? Should you tip the takeaway delivery driver? IWGB Trades Union Congress Deliveroo plc Uber..."
BBC,0.05855610077732243,Uber Eats takeaway rider caught cycling on motorway,https://www.bbc.co.uk/news/uk-england-manchester-64085987,,"Police tweeted an image of a man walking with his bicycle at the side of the M602 An Uber Eats delivery rider has been caught cycling on a motorway. Police said the cyclist was seen on the M602 in Salford and was ""safely removed"" by patrol officers. Greater Manchester Policetweeted,externalan image of the man walking with their bicycle at the side of the road. A spokesman for Uber Eats said the safety of its couriers and the general public was a priority for the company and they are expected to follow appropriate highways laws. It is illegal for cyclists and pedestrians to use the motorway and the rider was issued with a penalty notice. Uber Eats said: ""The safety of our customers, couriers and the general public is a top priority for Uber Eats. ""We expect couriers to adhere to all applicable laws and regulations, including the Highway Code and we have measures in place to help ensure couriers use appropriate vehicles."" Allow Twitter content? This article contains content provided by Twitter. We ask for your permission before anything is loaded, as they may be using cookies and other technologies. You may want to readTwitter’s cookie policy,externalandprivacy policy,externalbefore accepting. To view this content choose‘accept and continue’. Why not follow BBC North West onFacebook,external,Twitter,externalandInstagram,external? You can also send story ideas tonorthwest.newsonline@bbc.co.uk,external..."
BBC,0.05855610077732243,Bristol taxi drivers stage protest over Uber fare prices,https://www.bbc.co.uk/news/uk-england-bristol-63970174,,"Taxi drivers in Bristol said they are having to work longer hours just to break even Taxi drivers have said they are struggling to make a living due to the commission taken by booking apps like Uber. About 300 taxi drivers held a demonstration outside Uber's offices in Bristol on Wednesday. Bristol United Private Hire Drivers (BUPHD) said they are unhappy with pricing structures and that they have to work longer hours to break even. Uber said drivers are always shown an upfront price before accepting a trip. The private hire drivers are now calling for booking apps to increase their fares so they can earn more money, adding that they can not cover their costs due to the current rates and charges imposed on them. BUPHD's Shaban Ali said private hire drivers in Bristol are finding it ""difficult to make ends meet"" BUPHD's Shaban Ali said the cost of living, fuel prices, as well as maintenance and licensing fees, were making it ""difficult to make ends meet"". ""We're looking at commission upwards of 50%, so for example every £10 that a passenger might spend with Uber, they're potentially getting £5. ""It's impacting our private lives because we're having to be on the road a lot longer,"" he added. Uber said that it does not take 50% per trip and said the average is closer to 25%, although it said it does vary. Drivers have called for Bristol City Council to step in but the council said although it is their responsibility to licence taxis, they are not responsible for regulating fares charged by apps. Mr Ali said drivers had no choice but to work with the apps but wanted them to sign up to an ""ethical and proper"" code of conduct. ""We have to work alongside them, we can't just boycott them and go direct to the customer, that's not how were regulated,"" he said. ""But if Uber decided to act in a more ethical manner, they're a market leader in Bristol and whatever they do all the other operators would follow."" Bristol taxi drivers held a protest outside Uber's offices in the city Uber said that it increased pricing across the UK by around 10% in August 2022. A spokesperson added: ""We are the only platform to provide holiday pay and access to a pension plan which have grown significantly due to recent fare increases and growing rider demand. ""Drivers are always guaranteed to earn at least the national living wage and will receive automatic top-ups from Uber if they ever fall below this level."" Follow BBC West onFacebook,external,Twitter,externalandInstagram,external. Send your story ideas to:bristol@bbc.co.uk Taxi fares in Bristol to increase by 9% Taxi protest causes city centre disruption Taxi protest brought city centre to standstill..."
BBC,0.05855610077732243,People still booking Ubers in UK despite downturn,https://www.bbc.co.uk/news/technology-63635329,,"Andrew Brem, Uber's UK general manager Demand for Uber journeys in the UK is still strong, despite the soaring costs of living, the new boss of Uber UK has said. Andrew Brem joined Uber UK in April. Uber is looking to position itself as a ""super-app"" for travel - app users can now also book train and coach tickets and, in Liverpool, from rival taxi companies. But Mr Brem ruled out an Uber railway takeover, saying the company was not interested in running a rail service. ""I don't see us driving trains or operating train companies or coaches,"" he said. ""We will stick to making it super-simple for riders to do the end to-end journey."" As the cost of living soared, Mr Brem said, more people may give up their own vehicles. ""It is going to be tough for people but I expect demand for movement to be fairly strong,"" he said. ""I haven't seen a reduction in demand for Uber rides yet, ""I'm seeing quite strong demand. ""And the strong demand tends to attract more people to come and drive on the platform. ""We have no plans to lay any anyone off at this moment. ""Things are going fairly well."" There are currently more than 85,000 drivers on Uber's books and it operates in about 60 UK towns and cities. The average Uber journey, according to the company, is 4.5 miles (7km), the most popular destinations train stations The first baby born in the back of an Uber was in 2016, en route to St Thomas' hospital, in London The US-based technology company launched in the UK 10 years ago this month, immediately unleashing a storm of controversy. It was accused of trying to destroy the taxi sector, with its aggressively low fares, and has clashed several times over the years with workers' unions over driver rights - not just in the UK. For a long time, Uber argued its drivers were self-employed - but since March 2021, it has had to offer employee benefits, including minimum wage, sick pay and a pension. And after years of being synonymous with ruthless disruption and disregard for rules and regulation, the company is really trying to rebrand itself as ""human"". ""On [the Uber] platform, you can actually talk to the person who's driving - and the driver can talk to the person riding,"" Mr Brem said. ""For me, that kind of intersection between digital and physical is really unique - and a massive positive to the job."" Follow Zoe Kleinman on Twitter @zsk,external. Biden 'gig' workers plan spooks Uber investors Ex-Uber security chief convicted for hiding hack Uber to list New York City yellow taxis in app..."
BBC,0.05855610077732243,"General practice is like calling an Uber, MPs say",https://www.bbc.co.uk/news/health-63319694,,"Patients in England are being put at risk because of the unacceptably poor service they receive from GPs, MPs say. The House of Commons' Health Committee blamed the failure to tackle doctor shortages, which had led to a decline in the GP-patient relationship. Seeing a GP should not be like booking an Uber with a driver you are unlikely to see again, the MPs said. The warning comes just weeks after ministers launched a drive to improve access to GP services. Last month, Health Secretary Thérèse Coffeypromised same-day appointments for those that need them, alongside a guarantee no-one would wait longer than two weeks. Rules were relaxed so extra funding could be used to recruit non-GP staff, such as senior nurses - as well as asking pharmacists to take on more work to free up appointments - as the government is struggling to achieve its goal of recruiting an extra 6,000 GPs in this Parliament. But the cross-party group of MPs said more needed to be done. And continuity of care - seeing the same GP - was essential to spotting the signs of illnesses early and keeping people healthy and out of hospital. Committee member Rachael Maskell said: ""The important relationship between a GP and their patients is in decline. ""Seeing your GP should not be as random as booking an Uber with a driver you're unlikely to see again. ""General practice is in crisis with doctors demoralised and overworked."" Surveys show a sharp decline in the experience of people trying to see a GP. One of those who is unhappy is Alex Boys. He took his grandmother to an urgent care centre last month after being told it would take three weeks to see her GP. ""My gran had a very simple medical complaint to do with her toes,"" Alex says. ""It seemed like a minor issue - but because my gran is 93, with any medical complaint the anxiety she feels is very real for her."" Meanwhile, Amina Harun, who lives in London with her husband and two children, says her experience of using a GP practice has been ""appalling"". Her practice has had to rely on locums, she says, and the service is ""impersonal"". ""I've had terrible experience with my GP and still continue to have bad experiences,"" Amina says. ""You can't call to book appointments and have to do everything via an online app. ""This is not good for anyone that is vulnerable and unable to book via phone. ""The phone lines are always busy or there's usually a long wait."" The committee called for a return of personal lists, so each patient is assigned an individual GP, alongside an expansion of GP training places. By 2027, 80% of GP practices should be using personal lists, it said, and 100% by 2030. The committee said the poorest areas, which tended to have the fewest doctors and highest levels of ill-health, needed more funding. An analysis by the Nuffield Trust think tank earlier this year for BBC News found atwo-fold variation in the number of patients per GPacross different areas of England. Prof Martin Marshall, who chairs the Royal College of GPs, said: ""The report recognises what the college has been saying for many years - that GPs and our teams are working under unsustainable workforce and workload pressures and this is impacting on the care we are able to deliver to patients. ""We need to see urgent action taken."" Louise Ansari, from the patient group Healthwatch England, agreed the problems needed addressing. ""The impacts of poor access can be huge, with people feeling abandoned and suffering in silence and not getting referred to hospitals for more specialised treatment."" A spokesman for the Department of Health and Social Care said its plan last month would help increase capacity and free up appointments, which would lead to improved access for patients. ""The health secretary is focussed on delivering for patients,"" he added. Millions miss out on seven-day GP access..."
BBC,0.05855610077732243,Uber and Lyft shares slump on US 'gig' economy plan,https://www.bbc.co.uk/news/business-63224297,,"Shares in some of the world's largest ""gig"" economy companies have fallen after the US government outlined a plan to change the way workers are treated. Underthe US Labor Department's proposal,external, workers would be more likely to be classified as employees instead of independent contractors. Shares in firms including Uber and Lyft fell by more than 10% on the news. Tens of millions of people work in the global gig economy across services like food delivery and transport. US Labor Secretary Marty Walsh said the rule would aim to stop companies from misclassifying workers as independent contractors. Mr Walsh said his department had seen many cases where ""employers misclassify their employees as independent contractors, particularly among our nation's most vulnerable workers."" ""Misclassification deprives workers of their federal labour protections, including their right to be paid their full, legally earned wages,"" he added. Public consultations for the proposal begin on Thursday and are scheduled to run for 45 days. Uber loses $5.9bn as Asia investment values fall What is the 'gig' economy? Uber shares closed 10.4% lower in New York on Tuesday, while Lyft lost 12% and DoorDash ended down by 6%. Dan Ives, an analyst at Wedbush Securities, said the plan was ""a clear blow to the gig economy and a near-term concern for the likes of Uber and Lyft."" ""With ride sharing and other gig economy players depending on the contractor business model, a classification to employees would essentially throw the business model upside down and cause some major structural changes,"" Mr Ives said in a note. Uber, Lyft and DoorDash did not immediately respond to BBC requests for comment. Gig economy firms have come under increased scrutiny as the industry grows in size. Payments firm Mastercard has estimated that 78 million people will be employed in the gig economy by next year. Gig workers are paid for individual tasks, such as a food delivery or a car journey, rather than getting a regular wage. Most US federal and state labour laws, such as those requiring a minimum wage or overtime pay, do not apply to gig workers. Last year, the UK's Supreme Court ruled that Uber driversneeded to be treated as workers rather than self-employed. This came after two former drivers argued that they should be entitled to the minimum wage and holiday pay. James Farrar and Yaseen Aslam first took the company to an employment tribunal in 2016. Uber said the ruling centred on a small number of drivers and it had since made changes to its business. This video can not be played The Zomato, Swiggy riders risking their lives to deliver food Uber loses $5.9bn as Asia investment values fall Uber granted licence to operate in London Uber to list New York City yellow taxis in app What is the 'gig' economy?..."
BBC,0.05855610077732243,Former Uber security chief convicted for concealing a felony,https://www.bbc.co.uk/news/technology-63157883,,"Uber's former chief security officer has been convicted of failing to tell US authorities about a 2016 hack of the company's databases. A jury in San Francisco found Joe Sullivan - fired from Uber in 2017 - guilty of obstruction of justice and concealing a felony. Increasingly, companies negotiate with ransomware hackers. But investigators said they must ""do the right thing"" when their systems are breached. The conviction is a dramatic reversal for Sullivan, who had at one point in his career prosecuted cyber-related crime for the San Francisco US attorney's office. After Sullivan's conviction his lawyer, David Angeli, said ""Mr Sullivan's sole focus, in this incident and throughout his distinguished career, has been ensuring the safety of people's personal data on the internet,"" theWashington Post reported.,external But prosecutors said the case was a warning to companies. ""We expect those companies to protect that data and to alert customers and appropriate authorities when such data is stolen by hackers,""US attorney Stephanie M Hinds said.,external Ms Hinds accused Sullivan of working to hide the data breach from US regulator the Federal Trade Commission (FTC), adding he ""took steps to prevent the hackers from being caught"". At the time, the FTC was already investigating Uber following a 2014 hack. When it was hacked again, the attackers emailed Sullivan and told him they had stolen a large amount of data, which they would delete in return for a ransom, according to the US Department of Justice (DOJ) . Staff working for Sullivan confirmed data, including about 57 million Uber users' records and 600,000 driving-licence numbers, had been stolen. According to the DOJ, Sullivan arranged for the hackers to be paid $100,000 (£89,000) in bitcoin in exchange for them signing non-disclosure agreements to not reveal the hack to anyone, The hackers were paid in December 2016, even though they had refused to provide their true names. The payment was disguised as a ""bug bounty"", a reward used to pay cyber-security researchers who disclose vulnerabilities so they can be fixed. The Washington Post reported that the process enabled Uber to gather clues about the two hackers. The firm eventually identified the pair - both of whom have since been convicted of criminal offences - in January 2017 and required them to sign new agreements in their own names. This conviction has sent shivers down the spines of many cyber-security executives. With organised ransomware gangs, government-backed hacking teams and anarchist kids targeting companies, being a chief information security officer is already a daunting job. Sullivan being personally convicted for a decision taken on behalf of his employer sets a scary precedent, some say. For observers, the crimes Sullivan committed in 2016 also read as odd by today's standards. Negotiating with hackers and paying them to keep quiet is literally done every day  now by corporations hit by ransomware gangs. The key difference here, the jury found, is that Sullivan tried to cover it up. Giving cyber-criminals what they want no longer carries the seriousness it once did, but companies, then and now, must always be transparent about how they respond to cyber-incidents that affect them and their customers. The DOJ said that Sullivan ""orchestrated these acts despite knowing that the hackers were hacking and extorting other companies as well as Uber, and that the hackers had obtained data from at least some of those other companies"". A new management team at Uber eventually reported the breach to the FTC in 2017 after carrying out their own investigation. In 2018, Uber paid US states $148m to settle claims that it had been to slow to reveal the hack. The verdict was a surprise to many working in computer security. At the time Sullivan had reportedly informed some senior figures at Uber about the threat. The court also heard that internal legal advice had suggested that there was no need to disclose the hack if the attackers were identified, and agreed to delete the data and not spread it further. Responding to the judgement, Dr Ilia Kolochenko, founder of ImmuniWeb, and a member of Europol Data Protection Experts Network, wrote, ""The Uber case is just another illustrative example of the unfolding global trend to hold cyber-security executives accountable for their companies' data breaches. ""Serious misconduct, such as deliberate concealment of a data breach despite the regulatory requirement to report the breach to mitigate harm, may even entail criminal sanctions."" Dr Kolochenko said cyber-security executives should urgently check that their employment contracts address issues such as coverage of legal fees in case of a civil lawsuit or prosecution in relation to their professional responsibilities. The contracts should also contain a guarantee that their employer will not sue them - as victimised companies may also do this in case of security incidents, she added. Sullivan has not yet been sentenced, and may appeal against the judgement. Uber investigating computer system hack Uber ex-security chief 'covered up hack attack'..."
BBC,0.05855610077732243,Uber investigating hack on its computer systems,https://www.bbc.co.uk/news/technology-62925047,,"Uber's computer network has been hacked. The ride-hailing company said it was investigating after several internal communications and engineering systems had been compromised. The New York Times firstreported,externalthe breach after the hacker sent images of email, cloud storage and code repositories to the newspaper. Uber staff were told not use the workplace messaging app Slack, the report said, quoting two employees. Shortly before the Slack system was taken offline, Uber employees received a message that read: ""I announce I am a hacker and Uber has suffered a data breach."" It appeared that the hacker was later able to gain access to other internal systems, posting an explicit photo on an internal information page for employees. Uber said it was in touch with authorities about the breach. Allow Twitter content? This article contains content provided by Twitter. We ask for your permission before anything is loaded, as they may be using cookies and other technologies. You may want to readTwitter’s cookie policy,externalandprivacy policy,externalbefore accepting. To view this content choose‘accept and continue’. There has been no indication that Uber's fleet of vehicles, its customers or payment data have been affected by the hack. Uber pays a subscription fee to HackerOne, a bug bounty platform based in California. Bug bounty programs are used by a lot of big businesses - essentially they pay ethical hackers to identify bugs. Sam Curry, one of the bug bounty hunters, communicated with the Uber hacker. ""It seems like they've compromised a lot of stuff,"" he said. Mr Curry said he spoke to several Uber employees, who said they were ""working to lock down everything internally"" to restrict the hacker's access. He said there was no indication that the hacker had done any damage or was interested in anything more than publicity. Chris Evans, chief hacking officer for HackerOne, told the BBC: ""We're in close contact with Uber's security team, have locked their data down, and will continue to assist with their investigation."" The BBC has seen messages from someone who claims that various Uber admin accounts are under their control. The New York Times reports the hacker is 18 years old, has been working on his cyber-security skills for several years and hacked the Uber systems because ""they had weak security"". In the Slack message that announced the breach, the person also said Uber drivers should receive higher pay. The saying goes in cyber-security that ""humans are the weakest link"", and once again this hack shows that it was an employee being fooled that let the criminals in. Although the saying is true, it's also extremely unkind. The fuller picture emerging here shows that this hacker was highly skilled and highly motivated. As we saw with recent breaches of Okta, Microsoft and Twitter, young hackers with plenty of time on their hands and a devil-may-care attitude can persuade even the most careful employees into making cyber-security mistakes. This form of hacking through social engineering is even older than computers themselves - just ask infamous former hacker Kevin Mitnick, who was sweet-talking his way around telephone networks back in the 70s. The difference today is that hackers are able to combine the gift of the gab with very sophisticated and easy-to-use software to make their job even easier. Uber drivers at record high as people seek more cash Uber to pay $2.2m to disabled riders over wait fees Uber sued in US over sexual assault claims..."
BBC,0.05855610077732243,Uber attracts record number of drivers as cost of living bites,https://www.bbc.co.uk/news/business-62396648,,"The number of people driving for Uber has hit an all time high, as concerns about the rising cost of living push people to find new ways to make money. Almost 5 million people are now picking up passengers or making food deliveries for the company, 31% more than last year, boss Dara Khosrowshahi said. Uber has been struggling with a driver shortage since the pandemic, leading to longer waiting times for customers. High petrol prices also make it harder to earn money on the platform. But Mr Khosrowshahi said interest in driving for the company was accelerating despite those costs. ""That's right: more people are earning on Uber today than before the pandemic,"" he said in prepared remarks for investors to discuss the firm's financial performance. ""Against the backdrop of elevated gas prices globally, this is a resounding endorsement of the value drivers continue to see in Uber."" Uber has  been criticised for the treatment of its drivers. In the UK, the Supreme Court ruled last year that the company must count them as workers. But in many countries, including key markets such as the US, Uber classifies drivers as self-employed contractors, meaning they are not entitled to benefits such as minimum wage or holiday pay. Uber has said drivers value the flexibility to choose their own schedules. But it has also responded to concerns, for example introducing a fuel surcharge that customers pay to help offset driver costs. It also recently unveiled other changes, including allowing drivers to see how much they will make before agreeing to take a ride, aimed at making their platform more appealing to drivers. ""Rather than relying solely on financial incentives, our goal has been to improve drivers' overall experience,"" Mr Khosrowshahi said. Higher demand, which had plunged when the pandemic hit in 2020, is also helping to attract drivers back. Uber said there were 1.87 billion trips on the platform in the April-June period - an average of roughly 21 million per day - up 24% from last year, and 12% more than were taken in 2019 before the pandemic hit. The rise in demand helped push gross bookings up 33% to $29.1bn (£24bn) Revenue more than doubled to $8.1bn, though some of that was due to a change to how the company accounts for its UK business. Despite the gains, the company lost $2.6bn. It said more than half of that was due to a decline in the value of its stakes in overseas companies such as Zomato, Grab and Aurora. Uber shares jumped more than 13% after the better than expected results. The numbers suggest a path for Uber to become profitable, despite inflationary pressures and lingering driver shortages in some cities, said Dan Ives, analyst at Wedbush Securities. ""In a nutshell, despite rising ride share prices throughout the US/Europe clearly consumers are still moving to the Uber platform especially as travel, shifting to the office, and other post pandemic trends take hold globally with Uber poised to benefit into 2023,"" he said. Leak reveals top politicians secretly helped Uber Inside New York's taxi 'crisis' Video, 00:03:10Inside New York's taxi 'crisis'..."
BBC,0.05855610077732243,Uber to pay $2.2m to disabled riders over wait fees,https://www.bbc.co.uk/news/business-62214567,,"Uber has agreed to pay more than $2m (£1.68m) to settle claims brought by the US government that its wait time fees discriminated against customers with disabilities. The firm also agreed to waive charges for disabled users in the future. More than 1,000 people had complained about the fees, which often kick in if it takes more than two minutes to get into the car. Uber said its policy was to refund wait fees for disabled riders. In resolving the lawsuit, the ride-hailing company denied wrongdoing. ""It has long been our policy to refund wait time fees for riders with a disability when they alerted us that they were charged,"" the company said, adding that it had made changes before the lawsuit to have disabled riders' wait time fees waived automatically when Uber is notified that they were charged. Uber Files: Greyballing, kill switches, lobbying - Uber's dark tricks revealed Leak reveals top politicians secretly helped Uber Uber started charging wait time fees in some cities in 2016, eventually expanding the practice, according to the lawsuit, which theUS Department of Justice filed in November. The average fee was less than 60 cents, the company said at the time. Under the terms of the deal, Uber agreed to pay more than $1.7m to about 1,000 riders who complained, as well as $500,000 more to some people identified by the Department of Justice. Officials said the settlement would also yield ""hundreds of thousands or millions of dollars in compensation"" for the more than 65,000 people who have signed up for the waivers. ""People with disabilities should not be made to feel like second-class citizens or punished because of their disability, which is exactly what Uber's wait time fee policy did,"" Assistant Attorney General Kristen Clarke said in a statement. It is not the first time that Uber has found itself in hot water over disability issues. Last year,it was ordered to pay a blind woman in San Francisco $1.1mafter she was refused rides on 14 occasions. In the UK, Paralympic medallist Jack Hunter-Spivey said that Uber and other taxi driversregularly drove off when they saw that he was a wheelchair user. Leak reveals top politicians secretly helped Uber Uber sued in US over sexual assault claims US sues Uber for overcharging disabled people..."
