user_username,user_display_name,user_profile_url,text,hashtags,mentions,has_image,has_video,timestamp,tweet_url,tweet_id,views,is_retweet,extracted_at
Tickeron,Tickeron,https://twitter.com/Tickeron,This is amazing! What do you think? $UBER RSI Indicator left the overbought zone. #UberTechnologieshttps://,#UberTechnologies,,True,False,2023-06-06T12:06:54.000Z,https://twitter.com/Tickeron/status/1666054050373332992,1666054050373332992,92.0,False,2025-02-26T20:55:36.700006
ET Edge Insights,ET Edge Insights,https://twitter.com/etedge_insights,"Discussions between Tata Group and UberTechnologies may herald a strategic collaboration to amplify traffic and interaction on Tata Neu

Read more

#ETInsights#TataGroup#Uber#TataNeu#Strategy#Collaboration#Techhttps://lores-uber-partnership-to-elevate-digital-platform-engagement/…","#ETInsights,#TataGroup,#Uber,#TataNeu,#Strategy,#Collaboration,#Tech",,False,False,2024-02-15T12:46:15.000Z,https://twitter.com/etedge_insights/status/1758110471683518743,1758110471683518743,32.0,False,2025-02-26T20:55:39.450475
Business-News-Today.com,Business-News-Today.com,https://twitter.com/cricket_fundas,UberTechnologies partners with Instacart to offer restaurant delivery through Instacart app https://ies-partners-with-instacart-to-offer-restaurant-delivery-through-instacart-app/…#Instacart#Uber#UberEats#InstacartUberDeal#FoodDeliveryInnovation#GroceryMeetsRestaurants#InstacartPlus#UberEatsExpansion,"#Instacart,#Uber,#UberEats,#InstacartUberDeal,#FoodDeliveryInnovation,#GroceryMeetsRestaurants,#InstacartPlus,#UberEatsExpansion",,True,False,2024-05-08T00:34:49.000Z,https://twitter.com/cricket_fundas/status/1788004593005383770,1788004593005383770,33.0,False,2025-02-26T20:55:39.454567
Tickeron,Tickeron,https://twitter.com/Tickeron,"If you’re trading this week, Read This! $UBER RSI Indicator left the overbought zone. #UberTechnologieshttps://",#UberTechnologies,,True,False,2023-06-08T01:38:04.000Z,https://twitter.com/Tickeron/status/1666620576067121157,1666620576067121157,104.0,False,2025-02-26T20:55:46.571369
MSN Money,MSN Money,https://twitter.com/MSN_Money,"UberTechnologies will buy Delivery Hero’s Foodpanda delivery business in Taiwan for $950 million cash, marking a major expansion for the U.S. company in Asia.
#Uber#Hero#Dealhttps://","#Uber,#Hero,#Deal",,True,False,2024-05-14T06:45:18.000Z,https://twitter.com/MSN_Money/status/1790272156003172497,1790272156003172497,283.0,False,2025-02-26T20:55:52.067935
MarketsBlock,MarketsBlock,https://twitter.com/MarketsBlock,Piper Sandler maintains #UberTechnologies$UBER at Overweight and lowers the price target from $98 to,#Uber,,False,False,2025-01-28T15:20:24.000Z,https://twitter.com/MarketsBlock/status/1884260241715441829,1884260241715441829,243.0,False,2025-02-26T20:55:56.073731
Options AI,Options AI,https://twitter.com/OptionsLearn,Looking at $UBER? UberTechnologies ($34.90) reports earnings on Wednesday after the close. The expected move is 8.1% ($2.86) in either direction. Bulls expect $38.08. Bears expect $32.36. See https:// for more. #options#UBER,"#options,#UBER",,False,False,2023-02-07T21:23:20.000Z,https://twitter.com/OptionsLearn/status/1623069926125715456,1623069926125715456,247.0,False,2025-02-26T20:55:58.457758
Tickeron,Tickeron,https://twitter.com/Tickeron,This is amazing! What do you think? $UBER entered Uptrend as Momentum indicator ascends above 0 level. #UberTechnologieshttps://,#UberTechnologies,,True,False,2023-07-06T22:58:28.000Z,https://twitter.com/Tickeron/status/1677089658667438081,1677089658667438081,105.0,False,2025-02-26T20:55:58.461536
Daniel Bland,Daniel Bland,https://twitter.com/danielblandbiz,"#UberTechnologies has appointed #Tesla exec Rebecca Tinucci as global head of #sustainability! 
#ElectricVehicles#EV#FleetMobilityToday","#Uber,#Tesla,#sustainability,#ElectricVehicles,#EV,#FleetMobilityToday",,False,False,2024-08-22T13:43:49.000Z,https://twitter.com/danielblandbiz/status/1826616267450749420,1826616267450749420,68.0,False,2025-02-26T20:56:01.408404
Muscle,@Muscle,https://twitter.com/RichCashNFT,"I was doing @uber the other day

I got 20$ for that 30 min ride

I ask the customer how much did they pay 

They said 40ish dollars!

@uber hustles their drivers 

Taking more than 50% per ride!

That needs to be fixed ASAP 

#UberDriver#UberSCAM","#UberDriver,#UberSCAM","@uber,@uber",False,False,2025-02-16T18:08:59.000Z,https://twitter.com/RichCashNFT/status/1891188038258102761,1891188038258102761,160.0,False,2025-02-26T20:56:04.084196
k srinivas,k srinivas,https://twitter.com/srinivas_kamala,And answer from the customer care executive is worst and horrible. Hey they should have good training before they sit in Customer Care seat. I have the call recording too. They can't even answer my simple question. #olacabshyd#uberdriver#Uber#uberhyd#rapidocab,"#olacabshyd,#uberdriver,#Uber,#uberhyd,#rapidocab",,False,False,2025-02-15T08:29:55.000Z,https://twitter.com/srinivas_kamala/status/1890679924131836398,1890679924131836398,29.0,False,2025-02-26T20:56:04.090497
Houston Rideshare,Houston Rideshare,https://twitter.com/DriverAb3,"I've been getting more and more of these Customer Canceled. Is anyone else experiencing this?
#Uber#uberdriver","#Uber,#uberdriver",,True,False,2025-02-14T21:36:20.000Z,https://twitter.com/DriverAb3/status/1890515443288269094,1890515443288269094,982.0,False,2025-02-26T20:56:04.096548
Govindan Nampoothiry,Govindan Nampoothiry,https://twitter.com/gnabvm,Oh in #Kochi! Have you filed complaint in local #police station? @Uber_India@Uber_Support@Uber look into this asap. @TheKeralaPolice pls trace this driver at the earliest #Uber#Kerala#uberdriver#customer#safety,"#Kochi,#police,#Uber,#Kerala,#uberdriver,#customer,#safety","@Uber,_India,@Uber,_Support,@Uber,@TheKeralaPolice",False,False,2025-02-12T21:39:24.000Z,https://twitter.com/gnabvm/status/1889791441460752790,1889791441460752790,84.0,False,2025-02-26T20:56:04.102870
Adithya Narayan,Adithya Narayan,https://twitter.com/24adithya,Uberdriver came entered the OTP and asked me the payment method. When I told him it's online he told me to cancel and left. Didn't even cancel the trip. Tried reaching your customer support but to no avail! Ultimately I paid 51 INR for a trip I wasn't even in. #uber#uberdriver,"#uber,#uberdriver",,True,False,2025-02-04T15:14:33.000Z,https://twitter.com/24adithya/status/1886795484750139795,1886795484750139795,13.0,False,2025-02-26T20:56:04.108398
Satyam singh,Satyam singh,https://twitter.com/SatyamSingh9322,"@Uber_India@Uber_Support 
suspended my account for 3 days without even asking both parties customer given a reason for cancel the ride in front of me.and Said sorry 
I'm bored to work with uber 
You never listen drivers #uberdriver",#uberdriver,"@Uber,_India,@Uber,_Support",False,False,2025-02-03T06:53:31.000Z,https://twitter.com/SatyamSingh9322/status/1886307009345061023,1886307009345061023,20.0,False,2025-02-26T20:56:04.114845
Hitesh Navriya,Hitesh Navriya,https://twitter.com/HNavriya,"Never ever use courier feature from .@Uber_India. Least bothered about customer support. No action took against rider for missing in between the ride. Not picking call too. 

#uberdriver#uber#CustomerServiceFail","#uberdriver,#uber,#CustomerServiceFail","@Uber,_India",False,False,2025-02-03T04:54:07.000Z,https://twitter.com/HNavriya/status/1886276959044620546,1886276959044620546,50.0,False,2025-02-26T20:56:09.084534
Avinash Avi,Avinash Avi,https://twitter.com/Avinashbobbilis,"@Uber_Support I’m an Uberdriver facing issues! 

Trip Radar makes me lose trips.
Parcel Delivery is missing from my app.
Customer support calls won’t connect.
Need urgent help! Please respond ASAP. #UberDriver#UberSupport","#UberDriver,#UberSupport","@Uber,_Support",False,False,2025-02-01T06:05:36.000Z,https://twitter.com/Avinashbobbilis/status/1885570174428078365,1885570174428078365,10.0,False,2025-02-26T20:56:09.089535
Gaurav,Gaurav,https://twitter.com/NainFlicks,"I don't understand why @Uber_India onboard such drivers who don't agree with their pricing and I ask extra from customer. 
#uberdriver#Uber#MahaKumbh2025","#uberdriver,#Uber,#MahaKumbh2025","@Uber,_India",False,False,2025-01-31T01:56:25.000Z,https://twitter.com/NainFlicks/status/1885145076961337489,1885145076961337489,30.0,False,2025-02-26T20:56:09.089535
Aryan,Aryan,https://twitter.com/Aryansharma321,@Uber_India I completed my trip today with uber today and they charged me 50rs extra in the name of waiting time where the rider arrived in front me there was no waiting time and I'll not travel travel with uber again cheap strategy to earn extra money from customer#uberdriver,#uberdriver,"@Uber,_India",False,False,2025-01-29T05:14:39.000Z,https://twitter.com/Aryansharma321/status/1884470188730667105,1884470188730667105,11.0,False,2025-02-26T20:56:12.405417
Mahinder Singh,Mahinder Singh,https://twitter.com/Mahinder_1959,"@Uber deactivated my delivery account last year without a valid reason, and their customerservice refuses to listen. I’m 65 years old, and this work was my bread and butter. No transparency, no support—just left stranded. Drivers deserve better! #uberdriver#ubereats","#uberdriver,#ubereats",@Uber,False,False,2025-01-24T16:24:18.000Z,https://twitter.com/Mahinder_1959/status/1882826774750666911,1882826774750666911,17.0,False,2025-02-26T20:56:12.405417
TJ,TJ,https://twitter.com/UberRantz,"I just went to wash/vacuum, and found why a customer sat behind me yesterday. He was rolling a blunt during the trip. Weed in my ashtray SMH
#Uber#uberdriver","#Uber,#uberdriver",,False,False,2025-01-18T13:40:25.000Z,https://twitter.com/UberRantz/status/1880611204143706478,1880611204143706478,5.0,False,2025-02-26T20:56:15.699246
Akshay Bhagat,Akshay Bhagat,https://twitter.com/AkshayBhagat36,till now I been calling both driver and uber both but no respond from either end been a regular ubercustomer i trust the process and paid the amount but I realise it was my mistake #uberdriver#uber#darakhosrowshahi.,"#uberdriver,#uber,#darakhosrowshahi",,False,False,2025-01-11T14:28:12.000Z,https://twitter.com/AkshayBhagat36/status/1878086513646284965,1878086513646284965,14.0,False,2025-02-26T20:56:15.699246
kind services,kind services,https://twitter.com/webkartpro,"UberDriver Contact Support 2025, How to call in ubercustomer care helpline number? #uber#uberdriver","#uber,#uberdriver",,True,False,2025-01-08T11:05:47.000Z,https://twitter.com/webkartpro/status/1876948407748628906,1876948407748628906,27.0,False,2025-02-26T20:56:15.699246
Alexandra Vanscoyk,Alexandra Vanscoyk,https://twitter.com/AVanscoyk69,"Why you guys are give us a driver only 50% of charg for ride.
I had a customer today he said Uber charge him $50 for a ride and I only get $27... I this big lowsuit is coming to #uber. #uberdriver#uberscammed","#uber,#uberdriver,#uberscammed",,False,False,2025-01-08T00:02:34.000Z,https://twitter.com/AVanscoyk69/status/1876781505445290212,1876781505445290212,36.0,False,2025-02-26T20:56:21.209821
Amit,Amit,https://twitter.com/Solitude_Goal,"Also, before the deduction from wallet, no notification or permission asked from customer. Uber apps silently deducted the amount. #uberdriver#Uber","#uberdriver,#Uber",,False,False,2025-01-07T11:47:21.000Z,https://twitter.com/Solitude_Goal/status/1876596480859087017,1876596480859087017,14.0,False,2025-02-26T20:56:21.209821
Nitesh Nilekar,Nitesh Nilekar,https://twitter.com/nitesh_nilekar,Dear @Uber_India Why does the customer pay extra for this type pf cancellation. Please look this #Uber#uberdriver,"#Uber,#uberdriver","@Uber,_India",True,False,2025-01-05T16:43:46.000Z,https://twitter.com/nitesh_nilekar/status/1875946303039181058,1875946303039181058,13.0,False,2025-02-26T20:56:24.891839
JS,JS,https://twitter.com/SJyotishka,"@Uber_Support@UberIN_Support@Uber_India Another Rude, UberDriver on Monday morning.. couldn't figure out the location and abused to customer on call n cancelled ride. Uber really needs to check their driver character..it's not safe for riders. #Uber#uberdriver","#Uber,#uberdriver","@Uber,_Support,@UberIN_Support,@Uber,_India",True,False,2024-12-23T04:02:36.000Z,https://twitter.com/SJyotishka/status/1871043706503286978,1871043706503286978,14.0,False,2025-02-26T20:56:28.247059
Vikash Jha,Vikash Jha,https://twitter.com/VikashJha144336,"""Uber's new strategy: show a reasonable fare, then double it post-ride. No real-time support, and refunds go to Uber Wallet, forcing us to use it again. What if someone can't pay the extra? This is harassment, not service. #UnfairUber#CustomerRights"" #uber#uberdriver#Customer","#UnfairUber,#CustomerRights,#uber,#uberdriver,#Customer",,False,False,2024-12-21T17:04:39.000Z,https://twitter.com/VikashJha144336/status/1870515741772120260,1870515741772120260,18.0,False,2025-02-26T20:56:33.736927
Aushta Laxmi,Aushta Laxmi,https://twitter.com/Aushta_Lakshmi,"@Uber@Uber_Support 
Fed up with drivers asking / demanding  an extra charge. Then why does your app show a different charge. ?

What goes wrong? Back to back cancellation when we refuse to pay extra. 
Bad customerexperience. #CustomerServiceFail#uberdriver#uber#ola","#CustomerServiceFail,#uberdriver,#uber,#ola","@Uber,@Uber,_Support",True,False,2024-11-13T14:28:43.000Z,https://twitter.com/Aushta_Lakshmi/status/1856705757552529752,1856705757552529752,32.0,False,2025-02-26T20:56:41.216924
Bhavana Gadiyar,Bhavana Gadiyar,https://twitter.com/BhavanaGadiyar,"#uberUber, is there a new rule that drivers will not switch on AC because the customer has booked an UberGo? My driver just refused to switch on the AC. Can you clarify?
#bangaloretraffic#uberdriver","#uber,#bangaloretraffic,#uberdriver",,False,False,2024-11-13T04:36:07.000Z,https://twitter.com/BhavanaGadiyar/status/1856556626410385621,1856556626410385621,23.0,False,2025-02-26T20:56:41.220926
Hamzath Hamza,Hamzath Hamza,https://twitter.com/HamzathHamza4,"I am an Uberdriver. Why can't I connect to Ubercustomer care call?  I am going to file a complaint
#uberbanglore#uberdriver#Uber","#uberbanglore,#uberdriver,#Uber",,False,False,2024-11-11T15:04:46.000Z,https://twitter.com/HamzathHamza4/status/1855990055711420541,1855990055711420541,20.0,False,2025-02-26T20:56:41.225003
aAarav,aAarav,https://twitter.com/paagalsaladka,"Hello @Uber_India,@Uber_Support@UberIN_Support  One of your riders ran away with my belongings worth (20k), and your customerservice is unable to help. Please shut down your service in India(Delhi).#fraud#uberdriver#UberTaxi#Uber@GyanTherapy#PoliceCommemorationDay2024","#fraud,#uberdriver,#UberTaxi,#Uber,#PoliceCommemorationDay2024","@Uber,_India,@Uber,_Support,@UberIN_Support,@GyanTherapy",False,False,2024-10-21T06:14:00.000Z,https://twitter.com/paagalsaladka/status/1848246337231347815,1848246337231347815,61.0,False,2025-02-26T20:56:43.698300
Utkarsh Yadav,Utkarsh Yadav,https://twitter.com/utkarshyadav018,"@Uber_India This isn't the first time your shuttle drivers have refused to pick me up, causing repeated inconveniences. Please take serious steps to improve customerservice before your competition does it for you. #UberShuttle#CustomerExperience#uber#uberdriver","#UberShuttle,#CustomerExperience,#uber,#uberdriver","@Uber,_India",True,False,2024-09-09T03:53:05.000Z,https://twitter.com/utkarshyadav018/status/1832990584237183355,1832990584237183355,21.0,False,2025-02-26T20:56:43.704429
Denzil Ernstzen,Denzil Ernstzen,https://twitter.com/denzilern,Uber just ripped me off! Charged customer $62 for trip and gave me half!! #uberdriver,#uberdriver,,False,False,2024-09-08T13:10:08.000Z,https://twitter.com/denzilern/status/1832768383600800016,1832768383600800016,9.0,False,2025-02-26T20:56:48.324217
Sahil Shaikh,Sahil Shaikh,https://twitter.com/00ssprince00,"Ubercustomer support is only for Customers not for Driver partners.

Very disappointing.
@Uber_Support@Uber_India@Uber@UberIN_Support#UberDriver#Gigwork#uber#Uberpartner#UberIndia","#UberDriver,#Gigwork,#uber,#Uberpartner,#UberIndia","@Uber,_Support,@Uber,_India,@Uber,@UberIN_Support",False,False,2024-09-07T17:11:57.000Z,https://twitter.com/00ssprince00/status/1832466851701334278,1832466851701334278,33.0,False,2025-02-26T20:56:48.324217
Little Prince of Incitement Subversion煽颠小王子,Little Prince of Incitement Subversion煽颠小王子,https://twitter.com/HHQRHH,"Without cancellation fees, you will be a slave to the customer and Uber. UberEats wants slaves #UberEat#uberdriver","#UberEat,#uberdriver",,True,False,2024-07-21T16:23:11.000Z,https://twitter.com/HHQRHH/status/1815059960138788907,1815059960138788907,1400.0,False,2025-02-26T20:56:50.162716
Crypto guru,Crypto guru,https://twitter.com/Crypto_guru91,#uberdriver noone speaks English in Ubercustomerservice! It's all robot or a human robot. Uber deleted my account to order food and get a taxi by accident. 7 years gone. Now to speak to a human is a robot stay away from. Uber! . If you don't want a headache,#uberdriver,,False,False,2024-07-18T18:42:00.000Z,https://twitter.com/Crypto_guru91/status/1814007730350477653,1814007730350477653,10.0,False,2025-02-26T20:56:52.830805
Rachel Armstrong,Rachel Armstrong,https://twitter.com/Rachyyy_A91,@Uber how do I contact customer services regarding a taxi driver being horrifically rude and being disrespectful due to being “2 metres” from our pick up destination? Taking € from me and paying him is disgusting #uberdriver#uberhelp#uber#CustomerService#uberhelp,"#uberdriver,#uberhelp,#uber,#CustomerService,#uberhelp",@Uber,False,False,2024-07-16T20:36:34.000Z,https://twitter.com/Rachyyy_A91/status/1813311788584247662,1813311788584247662,3.0,False,2025-02-26T20:56:52.830805
Absurdity,Absurdity,https://twitter.com/AbsurdityFromLv,"Uber be fucked up today. 30 mins of travel for $10. 10 miles to get customer, 10 miles to destination. Honestly, there is no time to gaze at these offers until you’re fucked. #uberdriver",#uberdriver,,False,False,2024-07-08T16:54:26.000Z,https://twitter.com/AbsurdityFromLv/status/1810356783221019058,1810356783221019058,58.0,False,2025-02-26T20:56:55.158060
Ramashish Kushwaha,Ramashish Kushwaha,https://twitter.com/ram4meds,"Please note that the resolution provided is not right. I had paid very high amt. As per my experience, uber is giving the worst customerservice. Their system is not able to investigate the fraud done. This is pathetic and service from Uber.

#uberdriver#fraud#ubersupport","#uberdriver,#fraud,#ubersupport",,False,False,2024-07-06T11:43:10.000Z,https://twitter.com/ram4meds/status/1809553673602625995,1809553673602625995,7.0,False,2025-02-26T20:56:55.173722
Sia Viju,Sia Viju,https://twitter.com/VijuSia81518,@UberIN_Support I cant reach the customer support of @Uber_India with regard to a very bad experience I faced with one of the drivers in kochi.  They said they would give me updates within 48 hours. No response yet. @UberIN_Support#sexualharrasment#uberkerala#uberdriver,"#sexualharrasment,#uberkerala,#uberdriver","@UberIN_Support,@Uber,_India,@UberIN_Support",False,False,2024-05-26T07:05:05.000Z,https://twitter.com/VijuSia81518/status/1794625791336333338,1794625791336333338,35.0,False,2025-02-26T20:56:58.824754
DJ Battle,DJ Battle,https://twitter.com/djbattle313,"Listen to ""Uber Shot At After Customer Pickup"" by Foundation Kings. https://ationkings/episodes/Uber-Shot-At-After-Customer-Pickup-e2hh637…#uberdriver#shooting#Chicago#FoundationPodcast","#uberdriver,#shooting,#Chicago,#FoundationPodcast",,False,False,2024-03-25T01:30:39.000Z,https://twitter.com/djbattle313/status/1772073577539342483,1772073577539342483,71.0,False,2025-02-26T20:57:03.529930
Mashable India,Mashable India,https://twitter.com/MashableIndia,"Rude UberDriver In Bengaluru Asked A Google Techie To Get Out Of The Car Mid-Ride For THIS Reason

#Uber#UberDriver#Cabbie#Bangalore#Bengaluru#Customer#Harassment","#Uber,#UberDriver,#Cabbie,#Bangalore,#Bengaluru,#Customer,#Harassment",,False,False,2024-03-18T08:27:27.000Z,https://twitter.com/MashableIndia/status/1769641756247634153,1769641756247634153,97.0,False,2025-02-26T20:57:03.534425
uber mad26,uber mad26,https://twitter.com/famousAndy69,@Uber@Uber_Support I knew you guys screwed us but it was worse then I thought. After being  bitched at about high prices I was super confused because it was only $1.75surge well a customer showed me they paid 19.75 for a ride I made 8.25. #uberdriver#Uber,"#uberdriver,#Uber","@Uber,@Uber,_Support",False,False,2023-07-29T02:13:30.000Z,https://twitter.com/famousAndy69/status/1685111276286935040,1685111276286935040,32.0,False,2025-02-26T20:57:03.534425
Divya Kriti,Divya Kriti,https://twitter.com/divyakriti,"My Uber account was hacked and I have been robbed off a lot of money. Even under such urgent circumstances, Uber has no direct customerservice. @Uber is there a support number I can call for this? On top of all this, I am a student @Uber please help!
#uber#uberone#uberdriver","#uber,#uberone,#uberdriver","@Uber,@Uber",False,False,2023-06-10T18:11:46.000Z,https://twitter.com/divyakriti/status/1667595423626985472,1667595423626985472,103.0,False,2025-02-26T20:57:03.550549
Raj Mandal,Raj Mandal,https://twitter.com/rajmandal1271,Can uber India call me for a urgent customer support #uberdriver,#uberdriver,,False,False,2023-04-14T03:27:16.000Z,https://twitter.com/rajmandal1271/status/1646716725126377472,1646716725126377472,10.0,False,2025-02-26T20:57:05.998973
NYCTaxiCabTales,NYCTaxiCabTales,https://twitter.com/nyctaxicabtales,"@nyctaxicabtales
Chick @HofstraU#Gigeconomy Analyst Said: @Uber Has Created Very Fairminded Investigative Team-When There is A Bogus Accusation By A Customer Against An #Uberdriver - This Team Thoroughly Investigatives The Matter And Makes Fair Judgment !.","#Gigeconomy,#Uberdriver","@nyctaxicabtales,@HofstraU,@Uber",True,False,2023-04-11T20:00:11.000Z,https://twitter.com/nyctaxicabtales/status/1645879438142238722,1645879438142238722,135.0,False,2025-02-26T20:57:06.014771
Harshit Arora,Harshit Arora,https://twitter.com/aroraharshit9,I want to let everyone know about #Uber. Pathetic customer support or shall I say no customer support at all. My vehicle is actually valid to get rides in Ontario and yet I’m not allowed because of a technical glitch. No help. #uberdriver,"#Uber,#uberdriver",,True,False,2023-04-06T16:23:02.000Z,https://twitter.com/aroraharshit9/status/1644012848501207042,1644012848501207042,65.0,False,2025-02-26T20:57:11.584490
Curtis,Curtis,https://twitter.com/Dr__Cee,@Uber I’m not the only driver to be “overpaid” yesterday. Reminds me of @comcast or @Verizon wrongfully overcharging customer$… Most won’t fight it. Wonder how much giant corporations get to keep after “a system error.” Lame #AprilFoolsDay for an #uberdriver,"#AprilFoolsDay,#uberdriver","@Uber,@comcast,@Verizon",True,False,2023-04-02T17:40:43.000Z,https://twitter.com/Dr__Cee/status/1642582849881612293,1642582849881612293,63.0,False,2025-02-26T20:57:15.516925
virtually online,virtually online,https://twitter.com/virtual_gage,"I am beyond disappointed at the lack of respect you have for your drivers, specially ones with high ratings and customer satisfaction. This is absurd. #uberdriver#UberEats#Uber","#uberdriver,#UberEats,#Uber",,False,False,2023-02-23T17:25:32.000Z,https://twitter.com/virtual_gage/status/1628808290434949121,1628808290434949121,27.0,False,2025-02-26T20:57:23.617454
Pratik Bhatt,Pratik Bhatt,https://twitter.com/PittyBhatt,"Now @Olacabs sending me reminder for that cancellation exactly after 30 days and 2 mins. When I get to know about it. I called customer care and one of their executive name is Vishwarup told me that they could not refund it after 30 days.

@Olacabs@bhash@Uber#OLA#uberdriver","#OLA,#uberdriver","@Olacabs,@Olacabs,@bhash,@Uber",False,False,2023-02-22T10:09:46.000Z,https://twitter.com/PittyBhatt/status/1628336235642236928,1628336235642236928,343.0,False,2025-02-26T20:57:23.623432
Sharmaji Ki Beti,Sharmaji Ki Beti,https://twitter.com/meemansi,"@Uber_Support this is how your drivers play smart to get the customer to cancel the ride. This guy started from right outside my sector and drove to 8km away just so that I could cancel. Even refused to reply to messages and calls.
#uberdriver",#uberdriver,"@Uber,_Support",True,False,2023-02-21T04:59:15.000Z,https://twitter.com/meemansi/status/1627895704583823360,1627895704583823360,26.0,False,2025-02-26T20:57:25.387966
Sukdev,Sukdev,https://twitter.com/Megh_nad,@Uber@Uber_Support#uber U should immediately stop service. Your #uberdriver r using ur brand only to trap customer. They r demanding just double of #Ubers Rate. Refusing to Cancel even. Take action against this adamant rogue driver or I will complain against him to Police,"#uber,#uberdriver,#Ubers","@Uber,@Uber,_Support",True,False,2023-02-19T22:52:01.000Z,https://twitter.com/Megh_nad/status/1627440899646177280,1627440899646177280,72.0,False,2025-02-26T20:57:28.081462
Hooman,Hooman,https://twitter.com/hoomansv,"Just to put things in perspective:

$UBER at $140B market cap is expected to report $0.56 EPS and $2.4B in FCF this quarter

$TSLA at $1.25T market cap just reported $0.73 EPS and $2B in FCF just now

As David Einhorn put it, “we’ve entered the Fartcoin stage of the cycle”",,,True,False,2025-01-30T00:22:01.000Z,https://twitter.com/hoomansv/status/1884758934365356167,1884758934365356167,111000.0,False,2025-02-26T20:57:35.019992
Balaji Krishnamurthy,Balaji Krishnamurthy,https://twitter.com/_balaji_km,"In @Uber’s earnings slides and prepared remarks this quarter we went deeper on our AV strategy. We believe AV can open up a $1T+ TAM for Uber in the US alone -- but while AV tech is advancing, commercialization will happen much more slowly.

Multiple elements still need to come",,@Uber,True,False,2025-02-06T17:53:14.000Z,https://twitter.com/_balaji_km/status/1887560197662556316,1887560197662556316,74000.0,False,2025-02-26T20:57:35.019992
Anthony Pompliano,Anthony Pompliano,https://twitter.com/APompliano,"This is an incredible chart for Uber's operating income. 

Exactly how the venture capital playbook is supposed to be run.",,,True,False,2025-01-05T14:40:07.000Z,https://twitter.com/APompliano/status/1875915186345050226,1875915186345050226,482000.0,False,2025-02-26T20:57:35.026624
Brad Gerstner,Brad Gerstner,https://twitter.com/altcap,"Never bet against @dkhos.  Btw - the @BillAckman news dropped while Dara, Diller & I on stage together in Miami.  At 33 M rides a day $UBER clearly the market leader - plus Dara understands the risks of robotaxi.  One of greatest financial turn arounds in biz history.",,"@dkhos,@BillAckman",True,False,2025-02-07T18:52:47.000Z,https://twitter.com/altcap/status/1887937570186621034,1887937570186621034,212000.0,False,2025-02-26T20:57:35.032185
Quartr,Quartr,https://twitter.com/Quartr_App,"$UBER Q4 2024

""We believe we remain undervalued despite these strong fundamentals, and plan to be active and opportunistic buyers of our stock."" – Prashanth Mahendra-Rajah, CFO

MAPCs* +14%
Trips +18%
Gross Bookings +18%
Revenue +20%
*Mobility +25%
*Delivery +21%
*Freight 0%",,,True,False,2025-02-05T12:10:38.000Z,https://twitter.com/Quartr_App/status/1887111590199042478,1887111590199042478,54000.0,False,2025-02-26T20:57:38.462452
Riggs Eckelberry,Riggs Eckelberry,https://twitter.com/riggseck,"Over the past 10 years, Uber has upended the taxi industry, shattering its traditional model while simultaneously expanding its scope and making it more accessible by drastically increasing the number of drivers—yet the industry still hasn’t recovered or adapted.

People now",,,True,False,2025-02-21T20:22:39.000Z,https://twitter.com/riggseck/status/1893033616726245495,1893033616726245495,121.0,False,2025-02-26T20:57:44.837329
Accrued Interest,Accrued Interest,https://twitter.com/accrued_int,"strong agree $UBER is cheap on #FCF, buying more today. Also @returnoncap - given high #EBITDA to #FCF conversion, and the organic growth still high double digits it's quite cheap on 2026 #'s. This stock can work for a long time without much risk, imo","#FCF,#EBITDA,#FCF",@returnoncap,True,False,2025-02-20T14:48:21.000Z,https://twitter.com/accrued_int/status/1892587098282119562,1892587098282119562,1800.0,False,2025-02-26T20:57:48.049720
Long-Term Pick,Long-Term Pick,https://twitter.com/long_term_pick,"Uber's 27.5% stake in Grab, acquired through the merger of their Southeast Asian operations in 2018, is a strategic win for the company. Here are the key benefits for Uber:

• Strategic Ownership in a Market Leader: By exiting direct operations in Southeast Asia, Uber secured",,,True,False,2025-02-25T10:30:01.000Z,https://twitter.com/long_term_pick/status/1894334024841359559,1894334024841359559,17.0,False,2025-02-26T20:57:54.037422
MeaningfulNonsense,MeaningfulNonsense,https://twitter.com/meaningnonsense,"X is being taken over by $UFD
X is being taken over by $UFD
X is being taken over by $UFD
X is being taken over by $UFD
X is being taken over by $UFD
X is being taken over by $UFD
X is being taken over by $UFD
X is being taken over by $UFD
X is being taken over by $UFD
X is being",,,False,False,2025-01-13T08:28:31.000Z,https://twitter.com/meaningnonsense/status/1878720772681957864,1878720772681957864,4900.0,False,2025-02-26T20:57:55.860868
FinChat,FinChat,https://twitter.com/finchat_io,"Uber is showing some impressive profitability at scale.

Why wouldn't this continue over the next 5 years?

$UBER",,,True,False,2025-01-03T15:00:12.000Z,https://twitter.com/finchat_io/status/1875195464406225240,1875195464406225240,49000.0,False,2025-02-26T20:57:58.175390
FinChat,FinChat,https://twitter.com/finchat_io,"Uber's operating leverage over the last 5 years has been astounding.

Adj. EBITDA Margin:
Q4 2019: -21%
Q4 2024 15%

$UBER",,,True,False,2025-02-05T14:34:02.000Z,https://twitter.com/finchat_io/status/1887147677261185272,1887147677261185272,23000.0,False,2025-02-26T20:58:03.990281
