user_username,user_display_name,user_profile_url,text,hashtags,mentions,has_image,has_video,timestamp,tweet_url,tweet_id,views,is_retweet,extracted_at
Uber Support,Uber Support,https://twitter.com/Uber_Support,"Hi there, track your fave food right to your door  Simply download #Uber Eats, sign up/sign in, add your address and choose whatever you’re craving. Get the app for iOS http:// or for Android http://.",#Uber,,False,False,2020-05-10T21:00:12.000Z,https://twitter.com/Uber_Support/status/1259589074307944448,1259589074307944448,,False,2025-02-26T21:00:47.491880
Uber Support,Uber Support,https://twitter.com/Uber_Support,"Hi Zakhele, so glad you want to order with us! To get your favourite food straight to your door, all you need to do is download #Uber Eats via http:// and then sign up in-app to order.",#Uber,,False,False,2020-05-04T13:36:28.000Z,https://twitter.com/Uber_Support/status/1257303082003836928,1257303082003836928,,False,2025-02-26T21:00:47.495886
Uber,Uber,https://twitter.com/Uber,Wow! Sounds inspiring  One of our #Uber super duper heroes was at work today!,#Uber,,False,False,2020-01-15T12:00:17.000Z,https://twitter.com/Uber/status/1217416209534279680,1217416209534279680,,False,2025-02-26T21:00:47.496892
Uber Engineering,Uber Engineering,https://twitter.com/UberEng,We are so excited to sponsor this years Women in Product Conference! Please visit our booth or check out all the exciting opportunities at http://#WIP2018#Uber,"#WIP2018,#Uber",,True,False,2018-09-07T16:21:34.000Z,https://twitter.com/UberEng/status/1038099969138470912,1038099969138470912,,False,2025-02-26T21:00:53.706507
Uber Engineering,Uber Engineering,https://twitter.com/UberEng,Adopting the Next-Gen Internet Protocol: Deploying #IPv6 at #Uberhttps:// via @ubereng,"#IPv6,#Uber",@ubereng,False,False,2018-01-05T17:39:02.000Z,https://twitter.com/UberEng/status/949334438671826944,949334438671826944,,False,2025-02-26T21:00:53.722727
Uber Engineering,Uber Engineering,https://twitter.com/UberEng,T minus 3 days & counting! How #Uber Engineering prepares for the many millions of trips which will occur on #NYEhttps:// via @ubereng,"#Uber,#NYE",@ubereng,False,False,2017-12-28T23:18:39.000Z,https://twitter.com/UberEng/status/946520803088138240,946520803088138240,,False,2025-02-26T21:00:53.722727
Uber Engineering,Uber Engineering,https://twitter.com/UberEng,See #Uber's end-of-year #dataviz music video & see your own personalized version : http://2/uber-brings-back-its-end-year-data-visualisation-campaign-across-asia-pacific…@thedrum#data#YearWithUber,"#Uber,#dataviz,#data,#YearWithUber",@thedrum,False,False,2017-12-19T05:30:38.000Z,https://twitter.com/UberEng/status/942990535102312449,942990535102312449,,False,2025-02-26T21:00:53.735837
Uber Engineering,Uber Engineering,https://twitter.com/UberEng,Check out http:// for some cool #Uber data on how you rode in 2017! Music video  included. #YearWithUber,"#Uber,#YearWithUber",,False,False,2017-12-17T04:09:55.000Z,https://twitter.com/UberEng/status/942245445815844864,942245445815844864,,False,2025-02-26T21:00:57.319363
Uber Engineering,Uber Engineering,https://twitter.com/UberEng,ICYMI: how #Uber#engineered our #UberEATS Restaurant Manager #analytics dashboard w/ #Pinot: https://ager/…#data#dev#UberEng,"#Uber,#engineered,#UberEATS,#analytics,#Pinot,#data,#dev,#UberEng",,True,False,2017-10-06T17:07:01.000Z,https://twitter.com/UberEng/status/916349083710877696,916349083710877696,,False,2025-02-26T21:00:57.319363
Uber Engineering,Uber Engineering,https://twitter.com/UberEng,"Thanks to everyone who attended #Uber's #GHC events this week in #Orlando! For more on #UberEng, check out http://#LadyEng","#Uber,#GHC,#Orlando,#UberEng,#LadyEng",,True,False,2017-10-06T15:30:57.000Z,https://twitter.com/UberEng/status/916324909516775424,916324909516775424,,False,2025-02-26T21:00:59.279667
Uber Engineering,Uber Engineering,https://twitter.com/UberEng,#Uber#LadyEng members @chardane & Hao strike a pose during our #UberGHC17 mixer. Thanks to all for attending! #GHChttps://,"#Uber,#LadyEng,#UberGHC17,#GHC",@chardane,True,False,2017-10-05T23:46:36.000Z,https://twitter.com/UberEng/status/916087254635950080,916087254635950080,,False,2025-02-26T21:01:03.271709
Uber Engineering,Uber Engineering,https://twitter.com/UberEng,Thanks to everyone who attended #Uber's #LadyEng Breakfast this morning at #GHC17! #GHC#UberGHC17#WIT#UberEng,"#Uber,#LadyEng,#GHC17,#GHC,#UberGHC17,#WIT,#UberEng",,True,False,2017-10-05T20:02:32.000Z,https://twitter.com/UberEng/status/916030868837294080,916030868837294080,,False,2025-02-26T21:01:07.452615
